,date,temp_max,temp_min,latitude,longitude,country,region,city,notes,min_mean,min_std,min_extreme,std_below_extreme
299,2022-01-22,15.24642,1.249400000000037,30,30,Egypt,,Cairo,,7.802349838709699,2.182179958938773,2.346899941362766,0.5029374121355509
300,2020-11-30,26.42153000000002,19.607870000000048,0,100,Malaysia / Singapore,,,,21.13867093333336,0.6085772782011725,19.617227737830422,0.015376416710846833
301,2020-12-01,27.772850000000005,18.82220000000001,0,100,Malaysia / Singapore,,,,21.00707909677422,0.712172744765968,19.2266472348593,0.5679060843478342
302,2020-12-02,28.19490000000002,18.32736,0,100,Malaysia / Singapore,,,,21.00707909677422,0.712172744765968,19.2266472348593,1.2627375050063478
303,2020-12-03,28.051230000000032,18.944000000000017,0,100,Malaysia / Singapore,,,,21.00707909677422,0.712172744765968,19.2266472348593,0.39688016276467536
304,2021-07-15,27.69045,17.713340000000017,0,100,Malaysia / Singapore,,,,20.603758735632205,0.7761253484808087,18.66344536443018,1.224164841787355
305,2021-07-16,28.676450000000045,18.13082000000003,0,100,Malaysia / Singapore,,,,20.603758735632205,0.7761253484808087,18.66344536443018,0.6862620393377389
306,2022-02-19,29.0496,18.729900000000043,0,100,Malaysia / Singapore,,,,20.988412705882375,0.7943630841223064,19.002504995576608,0.3431743002984164
307,2022-02-20,28.83157,18.840480000000017,0,100,Malaysia / Singapore,,,,20.988412705882375,0.7943630841223064,19.002504995576608,0.2039684356123025
308,2022-03-23,27.96816000000001,18.80038000000002,0,100,Malaysia / Singapore,,,,21.13215241935486,0.7700640747577373,19.20699223246052,0.5280238953991248
309,2022-03-24,29.872460000000046,17.476680000000044,0,100,Malaysia / Singapore,,,,21.13215241935486,0.7700640747577373,19.20699223246052,2.2469717640117604
310,2022-03-25,30.00427000000002,17.924500000000023,0,100,Malaysia / Singapore,,,,21.13215241935486,0.7700640747577373,19.20699223246052,1.6654357403492317
311,2022-03-26,29.621970000000033,18.987630000000024,0,100,Malaysia / Singapore,,,,21.13215241935486,0.7700640747577373,19.20699223246052,0.2848623116582979
312,2022-03-27,29.390160000000037,19.11617000000001,0,100,Malaysia / Singapore,,,,21.13215241935486,0.7700640747577373,19.20699223246052,0.11794113689706057
313,2022-04-01,29.21523000000002,19.04012,0,100,Malaysia / Singapore,,,,21.541977166666687,0.6288149898584631,19.969939692020528,1.47868563411603
314,2022-04-02,29.019200000000012,19.573500000000024,0,100,Malaysia / Singapore,,,,21.541977166666687,0.6288149898584631,19.969939692020528,0.6304552188072626
315,2023-02-06,28.239280000000008,18.851220000000012,0,100,Malaysia / Singapore,,,,20.988412705882375,0.7943630841223064,19.002504995576608,0.19044816986145693
316,2023-02-07,28.31582000000003,18.779800000000023,0,100,Malaysia / Singapore,,,,20.988412705882375,0.7943630841223064,19.002504995576608,0.28035667823442756
317,2023-02-08,28.49108000000001,18.88494000000003,0,100,Malaysia / Singapore,,,,20.988412705882375,0.7943630841223064,19.002504995576608,0.14799906733641457
318,2023-09-25,26.89993000000004,18.27432000000005,0,100,Malaysia / Singapore,,,,20.908883800000023,0.6392510957841995,19.310756060539525,1.6213285630242538
319,2023-09-26,28.12650000000002,18.65954000000005,0,100,Malaysia / Singapore,,,,20.908883800000023,0.6392510957841995,19.310756060539525,1.0187171595546474
320,2020-02-09,-3.15616,-14.776700000000003,40,30,Turkiye,,Istanbul / Bursa,,-2.767292411764684,4.590885444631657,-14.244506023343826,0.11592403754672154
321,2020-02-10,4.642179999999996,-17.136539999999968,40,30,Turkiye,,Istanbul / Bursa,,-2.767292411764684,4.590885444631657,-14.244506023343826,0.6299512395888546
322,2020-06-03,17.06573000000003,5.313260000000014,40,30,Turkiye,,Istanbul / Bursa,,13.03057361111113,2.5690070345591236,6.608056024713321,0.5040064146556575
323,2020-06-04,19.48965000000004,5.744840000000011,40,30,Turkiye,,Istanbul / Bursa,,13.03057361111113,2.5690070345591236,6.608056024713321,0.33601154574551395
324,2021-01-18,-5.214639999999974,-22.44850999999997,40,30,Turkiye,,Istanbul / Bursa,,-2.947084731182773,5.400835810273651,-16.4491742568669,1.1108161688087115
325,2021-01-19,-5.670939999999973,-24.389179999999985,40,30,Turkiye,,Istanbul / Bursa,,-2.947084731182773,5.400835810273651,-16.4491742568669,1.4701438855129312
326,2021-01-20,-1.9814799999999764,-20.18376999999998,40,30,Turkiye,,Istanbul / Bursa,,-2.947084731182773,5.400835810273651,-16.4491742568669,0.6914847764912623
327,2021-06-05,16.797799999999995,6.299340000000029,40,30,Turkiye,,Istanbul / Bursa,,13.03057361111113,2.5690070345591236,6.608056024713321,0.12016939640894025
328,2021-06-06,20.369529999999997,6.341330000000028,40,30,Turkiye,,Istanbul / Bursa,,13.03057361111113,2.5690070345591236,6.608056024713321,0.10382455988839548
329,2021-10-26,14.256560000000036,0.4519999999999982,40,30,Turkiye,,Istanbul / Bursa,,8.21154954838712,3.042340693927149,0.6056978135692486,0.05051959298182756
330,2021-10-27,16.06722000000002,0.2809400000000437,40,30,Turkiye,,Istanbul / Bursa,,8.21154954838712,3.042340693927149,0.6056978135692486,0.10674603742357247
331,2021-12-24,2.8650800000000345,-10.043199999999956,40,30,Turkiye,,Istanbul / Bursa,,0.8617686451613152,3.2097582230316943,-7.162626912417921,0.8974423889352214
332,2021-12-25,6.051000000000045,-8.674170000000004,40,30,Turkiye,,Istanbul / Bursa,,0.8617686451613152,3.2097582230316943,-7.162626912417921,0.4709211668143632
333,2022-01-24,-4.970370000000003,-19.64227999999997,40,30,Turkiye,,Istanbul / Bursa,,-2.947084731182773,5.400835810273651,-16.4491742568669,0.5912243688391782
334,2022-01-25,-4.286469999999952,-20.51879999999997,40,30,Turkiye,,Istanbul / Bursa,,-2.947084731182773,5.400835810273651,-16.4491742568669,0.7535177676373149
335,2022-01-27,-1.6159999999999854,-17.229529999999983,40,30,Turkiye,,Istanbul / Bursa,,-2.947084731182773,5.400835810273651,-16.4491742568669,0.14448795900232025
336,2022-01-28,-2.3526999999999703,-20.595739999999974,40,30,Turkiye,,Istanbul / Bursa,,-2.947084731182773,5.400835810273651,-16.4491742568669,0.7677637108029349
337,2022-03-11,-2.544399999999996,-11.04962999999998,40,30,Turkiye,,Istanbul / Bursa,,-0.0440211290322351,3.8418346788694033,-9.648607826205742,0.36467528951728284
338,2022-03-12,-4.273169999999993,-11.07565999999997,40,30,Turkiye,,Istanbul / Bursa,,-0.0440211290322351,3.8418346788694033,-9.648607826205742,0.3714506981893842
339,2022-09-25,24.184320000000017,4.320640000000026,40,30,Turkiye,,Istanbul / Bursa,,12.899469066666692,3.0186755559867433,5.3527801766998335,0.3419182212718525
340,2022-09-26,27.93340000000001,5.1027500000000146,40,30,Turkiye,,Istanbul / Bursa,,12.899469066666692,3.0186755559867433,5.3527801766998335,0.08282777398980502
341,2021-03-01,-13.527499999999977,-31.412709999999976,50,140,Russia,,,,-13.50252440860213,6.611832034601664,-30.03210449510629,0.2088083148011885
342,2021-03-02,-14.86246,-32.94175999999999,50,140,Russia,,,,-13.50252440860213,6.611832034601664,-30.03210449510629,0.44006797052112256
343,2021-10-17,-2.8839799999999514,-13.990239999999972,50,140,Russia,,,,-0.6173634193548185,3.519510934131247,-9.416140754682935,1.2996405838546152
344,2021-10-18,-2.1566499999999564,-13.75403,50,140,Russia,,,,-0.6173634193548185,3.519510934131247,-9.416140754682935,1.232526145394069
345,2023-11-29,-15.858439999999971,-27.863639999999975,50,140,Russia,,,,-10.082559266666642,5.684047799273359,-24.29267876485004,0.6282426470105408
346,2023-11-30,-18.590629999999976,-31.24336999999997,50,140,Russia,,,,-10.082559266666642,5.684047799273359,-24.29267876485004,1.2228417987685634
347,2022-11-26,-35.82954999999998,-42.482519999999965,60,130,Russia,,,,-22.391042533333312,7.52979973687663,-41.215541875524885,0.16826186203467677
348,2022-11-27,-37.06742999999997,-42.570179999999965,60,130,Russia,,,,-22.391042533333312,7.52979973687663,-41.215541875524885,0.17990360591409116
349,2020-01-03,29.20846,17.241420000000005,10,0,Ghana,,,,20.950086774193572,1.3236118067013722,17.641057257440142,0.30192935377033964
350,2020-01-04,30.131100000000004,16.955380000000048,10,0,Ghana,,,,20.950086774193572,1.3236118067013722,17.641057257440142,0.5180350114501463
351,2020-10-29,33.07656000000003,19.748130000000003,10,0,Ghana,,,,22.96484303225809,0.9942227709671406,20.47928610484024,0.7354047062601458
352,2020-10-30,33.94598000000002,20.144830000000013,10,0,Ghana,,,,22.96484303225809,0.9942227709671406,20.47928610484024,0.33639956215736505
353,2021-03-31,39.699730000000045,22.222200000000043,10,0,Ghana,,,,26.959516182795717,1.7698377865818409,22.534921716341117,0.1766951291875429
354,2021-04-01,39.40743000000003,23.319420000000036,10,0,Ghana,,,,27.102979777777804,1.2902094289822033,23.877456205322297,0.4325159875497681
355,2021-04-02,39.37008000000003,22.76690000000002,10,0,Ghana,,,,27.102979777777804,1.2902094289822033,23.877456205322297,0.8607565410511305
356,2021-04-03,39.10000000000002,22.581700000000012,10,0,Ghana,,,,27.102979777777804,1.2902094289822033,23.877456205322297,1.0042991286650702
357,2022-05-24,32.36242000000004,22.62106,10,0,Ghana,,,,26.319492043010772,1.0841251616099503,23.609179138985898,0.9114437834082907
358,2022-05-25,32.22140000000002,23.53018000000003,10,0,Ghana,,,,26.319492043010772,1.0841251616099503,23.609179138985898,0.0728690208320156
359,2022-10-28,33.757600000000025,20.080039999999997,10,0,Ghana,,,,22.96484303225809,0.9942227709671406,20.47928610484024,0.4015660438473702
360,2022-10-29,33.518520000000024,19.109950000000023,10,0,Ghana,,,,22.96484303225809,0.9942227709671406,20.47928610484024,1.377293042190316
361,2022-07-11,29.368550000000027,19.40780000000001,0,10,Gabon,,Libreville,,22.269984827586228,0.7463446681058876,20.404123157321507,1.3349370604469102
362,2022-07-12,30.654700000000048,19.609770000000022,0,10,Gabon,,Libreville,,22.269984827586228,0.7463446681058876,20.404123157321507,1.0643248237271334
363,2023-04-28,28.582480000000032,15.676050000000032,-10,20,Angola,,,,17.99586466666669,0.8605604357278495,15.844463577347067,0.19570220795079135
364,2023-04-29,28.807000000000016,15.48168000000004,-10,20,Angola,,,,17.99586466666669,0.8605604357278495,15.844463577347067,0.42156664690282947
365,2023-04-30,28.619230000000016,15.267480000000036,-10,20,Angola,,,,17.99586466666669,0.8605604357278495,15.844463577347067,0.6704742088904269
366,2022-02-01,17.096640000000036,0.6141600000000267,20,20,Chad,,,,8.221297882352966,2.5021125235989095,1.9660165733556916,0.5402860825024864
367,2022-02-02,19.882900000000006,1.0546000000000504,20,20,Chad,,,,8.221297882352966,2.5021125235989095,1.9660165733556916,0.36425882719483244
368,2022-03-17,21.08196000000004,4.515280000000018,20,20,Chad,,,,13.5468848387097,3.4317884298621,4.967413764054449,0.13174872906503693
369,2022-03-18,24.33975000000004,4.33447000000001,20,20,Chad,,,,13.5468848387097,3.4317884298621,4.967413764054449,0.18443554344632837
370,2021-01-17,-4.76989999999995,-18.488579999999985,50,20,Polad,,Warsaw,,-2.5582059139784716,4.432640949275014,-13.639808287166009,1.0938787436927466
371,2021-01-18,-9.671179999999993,-19.025259999999975,50,20,Polad,,Warsaw,,-2.5582059139784716,4.432640949275014,-13.639808287166009,1.214953291832669
372,2021-02-11,-7.29535999999996,-13.393299999999954,50,20,Polad,,Warsaw,,-1.4955180588235075,4.523776032177205,-12.80495813926652,0.1300554794376673
373,2021-02-12,-10.284159999999986,-14.17429999999996,50,20,Polad,,Warsaw,,-1.4955180588235075,4.523776032177205,-12.80495813926652,0.30269886285117503
374,2021-02-13,-4.360699999999952,-13.203339999999969,50,20,Polad,,Warsaw,,-1.4955180588235075,4.523776032177205,-12.80495813926652,0.08806401066272862
375,2021-02-15,-5.809669999999983,-14.952549999999974,50,20,Polad,,Warsaw,,-1.4955180588235075,4.523776032177205,-12.80495813926652,0.4747343470273131
376,2021-02-16,-0.9001799999999776,-13.76971999999995,50,20,Polad,,Warsaw,,-1.4955180588235075,4.523776032177205,-12.80495813926652,0.21326472704907753
377,2022-12-13,-3.080479999999966,-15.56644,50,20,Polad,,Warsaw,,-1.90533245161288,4.343937966491512,-12.76517736784166,0.6448670892095745
378,2022-12-14,-3.6179599999999823,-18.109519999999975,50,20,Polad,,Warsaw,,-1.90533245161288,4.343937966491512,-12.76517736784166,1.230299022081755
379,2022-12-18,-5.742199999999968,-15.863839999999982,50,20,Polad,,Warsaw,,-1.90533245161288,4.343937966491512,-12.76517736784166,0.7133303136603104
380,2022-12-19,-5.15379999999999,-16.954700000000003,50,20,Polad,,Warsaw,,-1.90533245161288,4.343937966491512,-12.76517736784166,0.9644526842868597
381,2023-11-29,-2.940650000000005,-8.984049999999968,50,20,Polad,,Warsaw,,1.2814488000000206,3.5495428178233004,-7.59240824455823,0.3920622533284834
382,2023-11-30,2.6749000000000365,-8.975599999999986,50,20,Polad,,Warsaw,,1.2814488000000206,3.5495428178233004,-7.59240824455823,0.3896816650573539
383,2024-01-08,-10.224099999999964,-19.50703999999999,50,20,Polad,,Warsaw,,-2.5582059139784716,4.432640949275014,-13.639808287166009,1.3236424470142574
384,2024-01-09,-13.971659999999986,-23.205499999999972,50,20,Polad,,Warsaw,,-2.5582059139784716,4.432640949275014,-13.639808287166009,2.1580118539487145
385,2024-01-10,-8.941559999999981,-22.14451999999997,50,20,Polad,,Warsaw,,-2.5582059139784716,4.432640949275014,-13.639808287166009,1.9186556750609274
386,2024-01-11,-2.420699999999954,-13.903229999999953,50,20,Polad,,Warsaw,,-2.5582059139784716,4.432640949275014,-13.639808287166009,0.05942771269958787
387,2020-09-29,-2.5224399999999605,-8.05359999999996,70,-80,Canada,Nunavut,,,-0.4103535333333089,3.0242836619822984,-7.971062688289055,0.02729152451817481
388,2020-09-30,-0.971779999999967,-8.67149999999998,70,-80,Canada,Nunavut,,,-0.4103535333333089,3.0242836619822984,-7.971062688289055,0.23160436982680935
389,2025-04-01,-18.48211999999998,-29.528449999999964,60,-70,Canada,Quebec,,,-11.023992888888866,6.4830026092327735,-27.2314994119708,0.35430351127083637
390,2025-04-02,-23.138829999999984,-28.940049999999985,60,-70,Canada,Quebec,,,-11.023992888888866,6.4830026092327735,-27.2314994119708,0.26354309739069876
391,2025-04-03,-20.719599999999986,-29.08226999999997,60,-70,Canada,Quebec,,,-11.023992888888866,6.4830026092327735,-27.2314994119708,0.28548046323371745
392,2025-04-04,-19.075279999999964,-29.790029999999973,60,-70,Canada,Quebec,,,-11.023992888888866,6.4830026092327735,-27.2314994119708,0.39465209907295756
393,2021-01-05,-11.376999999999953,-24.06440999999998,40,110,China,,,,-12.619250430107504,4.195565968703838,-23.1081653518671,0.22791791507172965
394,2021-01-06,-23.291979999999967,-25.533619999999985,40,110,China,,,,-12.619250430107504,4.195565968703838,-23.1081653518671,0.5780995141597535
395,2021-01-07,-15.470979999999996,-23.83371999999997,40,110,China,,,,-12.619250430107504,4.195565968703838,-23.1081653518671,0.17293367653971622
396,2022-11-28,-7.234780000000001,-18.192859999999968,40,110,China,,,,-4.732344666666645,5.253409763145996,-17.865869074531634,0.06224355993744441
397,2022-11-29,-15.77015,-19.569429999999983,40,110,China,,,,-4.732344666666645,5.253409763145996,-17.865869074531634,0.32427718420505885
398,2022-11-30,-11.700169999999956,-19.575049999999976,40,110,China,,,,-4.732344666666645,5.253409763145996,-17.865869074531634,0.32534696559531306
399,2023-01-23,-16.00494999999995,-24.984729999999985,40,110,China,,,,-12.619250430107504,4.195565968703838,-23.1081653518671,0.44727330284658184
400,2023-01-24,-12.478499999999997,-24.93379999999999,40,110,China,,,,-12.619250430107504,4.195565968703838,-23.1081653518671,0.4351342969580085
401,2023-12-19,-16.244100000000003,-28.288059999999973,40,110,China,,,,-13.39706690322578,5.400777397246126,-26.899010396341097,0.2571943817508858
402,2023-12-20,-17.528219999999976,-28.72438999999997,40,110,China,,,,-13.39706690322578,5.400777397246126,-26.899010396341097,0.3379846028443314
403,2023-12-21,-16.883339999999976,-27.46399999999997,40,110,China,,,,-13.39706690322578,5.400777397246126,-26.899010396341097,0.10461264408841639
404,2025-02-06,-10.420140000000004,-23.03834999999998,40,110,China,,,,-9.336610764705858,4.80988612096651,-21.361326067122135,0.34866187903443735
405,2025-02-07,-13.718629999999962,-23.026749999999964,40,110,China,,,,-9.336610764705858,4.80988612096651,-21.361326067122135,0.34625017952466086
406,2022-10-29,-22.81717999999998,-29.37761999999998,70,-110,Canada,Nunavut,,,-8.698000903225784,7.462559225678563,-27.354398967422192,0.27111624462770245
407,2022-10-30,-29.174109999999985,-31.628419999999977,70,-110,Canada,Nunavut,,,-8.698000903225784,7.462559225678563,-27.354398967422192,0.5727285912681186
408,2022-10-31,-27.958579999999984,-32.11197999999999,70,-110,Canada,Nunavut,,,-8.698000903225784,7.462559225678563,-27.354398967422192,0.6375267369680667
409,2022-09-28,16.756619999999998,6.590480000000014,40,-90,United States of America,Illinois,"St. Louis, Springfield",,16.260359933333355,3.6207838055231782,7.208400419525409,0.17065929718941347
410,2022-09-29,18.56387000000001,6.667259999999999,40,-90,United States of America,Illinois,"St. Louis, Springfield",,16.260359933333355,3.6207838055231782,7.208400419525409,0.14945394383943875
411,2022-12-22,-0.153599999999983,-18.57992999999999,40,-90,United States of America,Illinois,"St. Louis, Springfield",,-0.6860446451612688,5.505857836898863,-14.450689237408426,0.7499722813252533
412,2022-12-23,-15.523049999999955,-22.756699999999967,40,-90,United States of America,Illinois,"St. Louis, Springfield",,-0.6860446451612688,5.505857836898863,-14.450689237408426,1.5085770480535772
413,2022-12-24,-7.980139999999949,-16.81872999999996,40,-90,United States of America,Illinois,"St. Louis, Springfield",,-0.6860446451612688,5.505857836898863,-14.450689237408426,0.43009478863066986
414,2024-01-14,-13.957859999999982,-25.114229999999964,40,-90,United States of America,Illinois,"St. Louis, Springfield",,-4.951545860215028,5.853472105925798,-19.58522612502952,0.9445682451229453
415,2024-01-15,-14.146059999999975,-22.426399999999973,40,-90,United States of America,Illinois,"St. Louis, Springfield",,-4.951545860215028,5.853472105925798,-19.58522612502952,0.4853826623849752
416,2024-01-16,-13.096559999999954,-20.334809999999976,40,-90,United States of America,Illinois,"St. Louis, Springfield",,-4.951545860215028,5.853472105925798,-19.58522612502952,0.12805799043812113
417,2024-01-20,-10.16825,-20.423149999999964,40,-90,United States of America,Illinois,"St. Louis, Springfield",,-4.951545860215028,5.853472105925798,-19.58522612502952,0.1431498877601493
418,2024-01-21,-3.4425999999999704,-21.325139999999976,40,-90,United States of America,Illinois,"St. Louis, Springfield",,-4.951545860215028,5.853472105925798,-19.58522612502952,0.2972447537947678
419,2020-10-27,-4.474339999999984,-13.23075,60,-100,Canada,Nunavut / Manitoba,,,-0.5997636129032032,4.883419858420873,-12.808313258955383,0.0865042845570969
420,2020-10-28,-13.26182,-16.656399999999962,60,-100,Canada,Nunavut / Manitoba,,,-0.5997636129032032,4.883419858420873,-12.808313258955383,0.7879901488316664
421,2020-10-29,-10.766519999999955,-15.79929999999996,60,-100,Canada,Nunavut / Manitoba,,,-0.5997636129032032,4.883419858420873,-12.808313258955383,0.6124779002745335
422,2020-07-15,26.51327000000003,21.328450000000032,30,120,China,,Nanjing,,25.391801896551744,1.498134979303648,21.646464448292623,0.21227356191923877
423,2020-07-16,24.1404,21.315150000000017,30,120,China,,Nanjing,,25.391801896551744,1.498134979303648,21.646464448292623,0.22115126665462728
424,2023-08-30,23.12664000000001,19.645440000000008,30,120,China,,Nanjing,,25.589055935483895,1.9920074428402073,20.609037328383376,0.48373179118722065
425,2023-08-31,25.22192000000001,20.32943,30,120,China,,Nanjing,,25.589055935483895,1.9920074428402073,20.609037328383376,0.14036460023699168
426,2023-12-20,2.390700000000038,-10.94968,30,120,China,,Nanjing,,1.9228367741935732,3.956045612711406,-7.967277257584941,0.7538848219626496
427,2023-12-21,-1.4512699999999654,-12.027079999999955,30,120,China,,Nanjing,,1.9228367741935732,3.956045612711406,-7.967277257584941,1.0262274856918283
428,2023-12-22,-0.9031999999999698,-10.137699999999995,30,120,China,,Nanjing,,1.9228367741935732,3.956045612711406,-7.967277257584941,0.5486344079151008
429,2021-03-01,29.536,15.560820000000035,10,-70,Venezuela,,Caracas,,19.08014064516131,1.188698068342732,16.10839547430448,0.46065143781033285
430,2021-03-02,29.580039999999997,15.62832000000003,10,-70,Venezuela,,Caracas,,19.08014064516131,1.188698068342732,16.10839547430448,0.4038666227276406
431,2021-03-03,31.26815000000005,15.569800000000043,10,-70,Venezuela,,Caracas,,19.08014064516131,1.188698068342732,16.10839547430448,0.453096954263028
432,2021-06-13,29.844449999999995,17.590779999999995,10,-70,Venezuela,,Caracas,,20.1764322777778,1.0082323948474976,17.655851290659054,0.064539972125079
433,2021-06-14,30.95815000000005,17.633080000000007,10,-70,Venezuela,,Caracas,,20.1764322777778,1.0082323948474976,17.655851290659054,0.022585359065448313
434,2022-10-02,29.361630000000048,17.361540000000048,10,-70,Venezuela,,Caracas,,20.126486516129056,0.8591920324786521,17.978506434932427,0.7180774630236216
435,2022-10-03,30.111080000000015,17.301170000000013,10,-70,Venezuela,,Caracas,,20.126486516129056,0.8591920324786521,17.978506434932427,0.7883411499736451
436,2022-10-04,29.917840000000012,17.901200000000017,10,-70,Venezuela,,Caracas,,20.126486516129056,0.8591920324786521,17.978506434932427,0.08997573535382031
437,2022-12-06,25.154629999999997,15.05853000000002,10,-70,Venezuela,,Caracas,,18.59561470967744,1.345045801985703,15.233000204713184,0.12971320713063547
438,2022-12-07,25.56704000000002,14.300000000000011,10,-70,Venezuela,,Caracas,,18.59561470967744,1.345045801985703,15.233000204713184,0.6936568281435294
439,2021-06-03,20.75057000000004,10.15220000000005,30,110,China,,,,17.849898500000027,1.8677812012271444,13.180445496932164,1.6213063366000988
440,2021-06-04,23.750400000000013,12.719870000000014,30,110,China,,,,17.849898500000027,1.8677812012271444,13.180445496932164,0.2465896415648407
441,2023-08-30,24.233670000000014,13.57122000000004,30,110,China,,,,19.827596258064535,1.7689298190299778,15.40527171048959,1.036814287802149
442,2023-08-31,25.59692000000001,14.389980000000037,30,110,China,,,,19.827596258064535,1.7689298190299778,15.40527171048959,0.5739581636123389
443,2024-01-22,-2.436499999999967,-7.49169999999998,30,110,China,,,,-0.2638161290322335,2.5420831423314,-6.619023984860733,0.3432916888544004
444,2024-01-23,-2.369730000000004,-7.187479999999994,30,110,China,,,,-0.2638161290322335,2.5420831423314,-6.619023984860733,0.22361818371444664
445,2020-04-02,-16.457429999999988,-21.344499999999982,60,-110,Canada,Alberta / Saskatchewan / NW Terr,,,-6.765249444444422,5.604873500525152,-20.777433195757304,0.1011738809429948
446,2020-04-03,-15.268959999999993,-21.679979999999972,60,-110,Canada,Alberta / Saskatchewan / NW Terr,,,-6.765249444444422,5.604873500525152,-20.777433195757304,0.16102893386587644
447,2020-05-01,25.04833000000002,16.46270000000004,30,-90,United States of America,Lousiana,New Orleans,,22.17345795698927,2.2232989992944967,16.61521045875303,0.06859646804203298
448,2020-05-02,25.594629999999995,16.46950000000004,30,-90,United States of America,Lousiana,New Orleans,,22.17345795698927,2.2232989992944967,16.61521045875303,0.06553795004595771
449,2020-09-29,23.66610000000003,18.3116,30,-90,United States of America,Lousiana,New Orleans,,23.928689600000027,2.197891584582146,18.43396063854466,0.05567182630981575
450,2020-09-30,24.178600000000017,15.301420000000007,30,-90,United States of America,Lousiana,New Orleans,,23.928689600000027,2.197891584582146,18.43396063854466,1.4252480242969763
451,2021-09-24,23.783380000000022,17.965900000000033,30,-90,United States of America,Lousiana,New Orleans,,23.928689600000027,2.197891584582146,18.43396063854466,0.21295892928841345
452,2021-09-25,25.29934000000003,17.090750000000014,30,-90,United States of America,Lousiana,New Orleans,,23.928689600000027,2.197891584582146,18.43396063854466,0.6111359850354098
453,2021-09-26,26.06686000000002,17.011500000000012,30,-90,United States of America,Lousiana,New Orleans,,23.928689600000027,2.197891584582146,18.43396063854466,0.647193268550178
454,2022-03-12,19.789150000000006,4.042020000000036,30,-90,United States of America,Lousiana,New Orleans,,15.440277849462388,4.318731080747163,4.64345014759448,0.13926084684355788
455,2022-03-13,11.940580000000011,4.1107000000000085,30,-90,United States of America,Lousiana,New Orleans,,15.440277849462388,4.318731080747163,4.64345014759448,0.12335802753949274
456,2022-09-29,24.19027,16.710230000000024,30,-90,United States of America,Lousiana,New Orleans,,23.928689600000027,2.197891584582146,18.43396063854466,0.7842655436857436
457,2022-09-30,24.901400000000024,16.471150000000023,30,-90,United States of America,Lousiana,New Orleans,,23.928689600000027,2.197891584582146,18.43396063854466,0.8930425196190012
458,2022-10-19,15.655760000000043,9.357630000000029,30,-90,United States of America,Lousiana,New Orleans,,19.433846387096796,3.5182248011138504,10.63828438431217,0.3640058429201833
459,2022-10-20,18.62942000000004,9.149100000000033,30,-90,United States of America,Lousiana,New Orleans,,19.433846387096796,3.5182248011138504,10.63828438431217,0.42327721180314287
460,2022-12-23,15.279750000000035,-1.5406999999999584,30,-90,United States of America,Lousiana,New Orleans,,12.144282838709705,5.036746880335282,-0.4475843621285023,0.21702810640321288
461,2022-12-24,2.2117600000000266,-2.797579999999982,30,-90,United States of America,Lousiana,New Orleans,,12.144282838709705,5.036746880335282,-0.4475843621285023,0.466570128240204
462,2025-01-22,-0.8727199999999584,-5.349739999999997,30,-90,United States of America,Lousiana,New Orleans,,9.217293709677442,5.456046631677627,-4.422822869516626,0.16988805137802906
463,2025-01-23,5.261800000000051,-5.372169999999983,30,-90,United States of America,Lousiana,New Orleans,,9.217293709677442,5.456046631677627,-4.422822869516626,0.1739990866228083
464,2022-12-23,4.120750000000044,-17.959039999999987,40,-80,United States of America,Pennsylvania,,,0.1832898709677659,4.8463402108345575,-11.932560656118628,1.2435114089614392
465,2022-12-24,-10.933449999999992,-18.210129999999964,40,-80,United States of America,Pennsylvania,,,0.1832898709677659,4.8463402108345575,-11.932560656118628,1.2953216387588926
466,2024-07-01,22.622220000000027,14.33175,40,-80,United States of America,Pennsylvania,,,19.539154425287386,1.95257020079744,14.657728923293782,0.16694863168589302
467,2024-07-02,28.4264,13.559529999999995,40,-80,United States of America,Pennsylvania,,,19.539154425287386,1.95257020079744,14.657728923293782,0.5624376131753297
468,2024-08-21,20.1943,11.13754,40,-80,United States of America,Pennsylvania,,,18.56419058064518,2.5122158641216457,12.283650920341069,0.4562151432563252
469,2024-08-22,23.959500000000048,10.812550000000044,40,-80,United States of America,Pennsylvania,,,18.56419058064518,2.5122158641216457,12.283650920341069,0.5855790266077993
470,2024-08-23,26.380330000000015,11.358730000000037,40,-80,United States of America,Pennsylvania,,,18.56419058064518,2.5122158641216457,12.283650920341069,0.3681693653600166
471,2025-01-21,-9.95783,-21.950799999999987,40,-80,United States of America,Pennsylvania,,,-3.4593801075268575,6.3216745677592465,-19.263566526924972,0.4250825385381266
472,2025-01-22,-10.149569999999985,-26.69348999999997,40,-80,United States of America,Pennsylvania,,,-3.4593801075268575,6.3216745677592465,-19.263566526924972,1.1753093889027215
473,2025-06-01,17.854100000000017,7.056120000000021,40,-80,United States of America,Pennsylvania,,,16.582423055555576,3.5837104840438676,7.623146845445907,0.1582233966640217
474,2025-06-02,21.18013999999999,7.132300000000043,40,-80,United States of America,Pennsylvania,,,16.582423055555576,3.5837104840438676,7.623146845445907,0.13696609913979188
475,2021-04-27,28.34396000000004,20.38745,-10,120,Indonesia,,,,23.209003555555576,1.0064321348172844,20.69292321851237,0.3035209309645367
476,2021-04-28,28.427729999999997,20.172200000000032,-10,120,Indonesia,,,,23.209003555555576,1.0064321348172844,20.69292321851237,0.5173952624305598
477,2022-12-02,28.61056000000002,22.11330000000004,-10,120,Indonesia,,,,23.772199096774216,0.663409422561465,22.11367554037055,0.0005660763289421746
