,date,mean,max,min,latitude,longitude
1613,2024-06-01 06:00:00,29.365495833333352,35.61828000000003,24.56686000000002,10.000000000000815,9.999999999999972
1614,2024-06-02 06:00:00,29.55489916666669,36.149130000000014,24.103229999999996,10.000000000000815,9.999999999999972
1615,2024-06-03 06:00:00,29.81472208333336,35.847500000000025,24.870360000000005,10.000000000000815,9.999999999999972
1616,2024-06-04 06:00:00,29.18150833333336,34.51510000000002,25.13638000000003,10.000000000000815,9.999999999999972
1617,2024-06-05 06:00:00,29.636095416666688,35.62106,24.58737000000002,10.000000000000815,9.999999999999972
1618,2024-06-06 06:00:00,27.41541750000002,30.443780000000004,25.18896000000001,10.000000000000815,9.999999999999972
1619,2024-06-07 06:00:00,28.16037666666669,33.63995,23.765070000000037,10.000000000000815,9.999999999999972
1620,2024-06-08 06:00:00,29.744073750000023,35.88810000000001,23.73290000000003,10.000000000000815,9.999999999999972
1621,2024-06-09 06:00:00,29.948675416666692,35.593470000000025,24.99117000000001,10.000000000000815,9.999999999999972
1622,2024-06-10 06:00:00,28.543914166666685,32.83923000000004,24.498400000000004,10.000000000000815,9.999999999999972
1623,2024-06-11 06:00:00,24.59035666666669,27.75424000000004,22.839320000000043,10.000000000000815,9.999999999999972
1624,2024-06-12 06:00:00,25.86594958333335,29.864220000000046,22.30752000000001,10.000000000000815,9.999999999999972
1625,2024-06-13 06:00:00,28.311586666666688,33.304400000000044,22.947930000000042,10.000000000000815,9.999999999999972
1626,2024-06-14 06:00:00,29.205972500000026,34.00277,24.29770000000002,10.000000000000815,9.999999999999972
1627,2024-06-15 06:00:00,27.15172166666669,31.545920000000024,23.488730000000032,10.000000000000815,9.999999999999972
1628,2024-06-16 06:00:00,26.074082083333355,30.262260000000026,23.411130000000014,10.000000000000815,9.999999999999972
1629,2024-06-17 06:00:00,27.112395833333355,32.35300000000001,22.288720000000012,10.000000000000815,9.999999999999972
1630,2024-06-18 06:00:00,28.46553458333335,33.28480000000002,23.366780000000006,10.000000000000815,9.999999999999972
1631,2024-06-19 06:00:00,28.839790833333353,34.02804000000003,23.869100000000003,10.000000000000815,9.999999999999972
1632,2024-06-20 06:00:00,28.99987791666669,33.70840000000004,24.37124,10.000000000000815,9.999999999999972
1633,2024-06-21 06:00:00,28.413576250000023,33.1653,23.97317000000004,10.000000000000815,9.999999999999972
1634,2024-06-22 06:00:00,28.48439083333335,33.144949999999994,23.776880000000006,10.000000000000815,9.999999999999972
1635,2024-06-23 06:00:00,28.57568125000002,32.86514,24.37692000000004,10.000000000000815,9.999999999999972
1636,2024-06-24 06:00:00,26.77705500000002,31.366300000000024,23.386040000000037,10.000000000000815,9.999999999999972
1637,2024-06-25 06:00:00,26.890470833333364,31.296080000000018,23.349270000000047,10.000000000000815,9.999999999999972
1638,2024-06-26 06:00:00,26.88882541666669,30.61062000000004,23.321300000000008,10.000000000000815,9.999999999999972
1639,2024-06-27 06:00:00,27.756182083333357,32.78134,23.084699999999998,10.000000000000815,9.999999999999972
1640,2024-06-28 06:00:00,27.606377500000026,32.32388000000003,23.554830000000038,10.000000000000815,9.999999999999972
1641,2024-06-29 06:00:00,26.950816250000027,30.90390000000002,24.33540000000005,10.000000000000815,9.999999999999972
1642,2024-06-30 06:00:00,26.84961625000002,31.674680000000023,23.18386000000004,10.000000000000815,9.999999999999972
1643,2024-07-01 06:00:00,26.51506416666669,30.475850000000037,22.96356000000003,10.000000000000815,9.999999999999972
1644,2024-07-02 06:00:00,27.197456666666692,31.41628000000003,23.06110000000001,10.000000000000815,9.999999999999972
1645,2024-07-03 06:00:00,26.490445000000022,31.568020000000047,23.06790000000001,10.000000000000815,9.999999999999972
1646,2024-07-04 06:00:00,25.305406666666688,29.565940000000012,22.19894000000005,10.000000000000815,9.999999999999972
1647,2024-07-05 06:00:00,25.222307916666693,30.073500000000024,22.570520000000045,10.000000000000815,9.999999999999972
1648,2024-07-06 06:00:00,25.42949041666669,29.892179999999996,22.457880000000046,10.000000000000815,9.999999999999972
1649,2024-07-07 06:00:00,25.91254250000002,29.60504000000003,22.157250000000033,10.000000000000815,9.999999999999972
1650,2024-07-08 06:00:00,25.717005416666684,30.803200000000004,22.18557000000004,10.000000000000815,9.999999999999972
1651,2024-07-09 06:00:00,26.075928750000028,30.91020000000003,21.75228000000004,10.000000000000815,9.999999999999972
1652,2024-07-10 06:00:00,25.92644041666669,30.19150000000002,22.63420000000002,10.000000000000815,9.999999999999972
1653,2024-07-11 06:00:00,26.032966250000026,30.41876000000002,22.88620000000003,10.000000000000815,9.999999999999972
1654,2024-07-12 06:00:00,25.643257916666688,29.580300000000022,22.26272,10.000000000000815,9.999999999999972
1655,2024-07-13 06:00:00,25.430020833333348,29.963700000000017,22.739700000000028,10.000000000000815,9.999999999999972
