,date,temp_max,temp_min,latitude,longitude,is_above_max_extreme,is_below_min_extreme,is_heat_wave,is_cold_wave
182,2020-07-01,-24.98697999999999,-33.303349999999966,-84.99999999999861,-179.90000000000595,True,False,True,False
183,2020-07-02,-22.560279999999977,-33.85437999999996,-84.99999999999861,-179.90000000000595,True,False,True,False
479,2021-04-24,-46.50901999999997,-51.06150999999997,-84.99999999999861,-179.90000000000595,False,True,False,True
480,2021-04-25,-46.087519999999984,-51.79985999999997,-84.99999999999861,-179.90000000000595,False,True,False,True
481,2021-04-26,-48.41391999999999,-51.68536999999998,-84.99999999999861,-179.90000000000595,False,True,False,True
1283,2023-07-07,-25.458759999999984,-44.39944999999997,-84.99999999999861,-179.90000000000595,True,False,True,False
1284,2023-07-08,-24.839219999999983,-28.42474999999999,-84.99999999999861,-179.90000000000595,True,False,True,False
1348,2023-09-10,-24.830539999999985,-30.14152999999999,-84.99999999999861,-179.90000000000595,True,False,True,False
1349,2023-09-11,-24.67440999999997,-27.83720999999997,-84.99999999999861,-179.90000000000595,True,False,True,False
1350,2023-09-12,-26.930879999999977,-31.725559999999973,-84.99999999999861,-179.90000000000595,True,False,True,False
1987,2025-06-10,-21.58526999999998,-31.192949999999968,-84.99999999999861,-179.90000000000595,True,False,True,False
1988,2025-06-11,-22.213799999999964,-29.61039999999997,-84.99999999999861,-179.90000000000595,True,False,True,False
