,month,max_extreme,min_extreme
1,1,21.880994498847365,-6.777485671218379
2,2,24.746021598002557,-5.465384874901293
3,3,31.25928003366414,-1.453299988094967
4,4,33.29269489523697,3.6407704086676294
5,5,35.04888418741967,9.558461908639353
6,6,36.87071785476944,15.757701229994757
7,7,40.32119860201651,21.646464448292623
8,8,42.700832260024434,20.609037328383376
9,9,37.70947807118369,14.911982141512787
10,10,32.12724847266229,6.508051111330449
11,11,29.045966219514185,-1.3937533300742295
12,12,21.995768020714117,-7.967277257584941
