,month,max_mean,max_std,max_extreme,min_mean,min_std,min_extreme
1,1,-24.94177198924729,5.655951868129124,-10.80189231892448,-30.928860268817182,5.8885064214090495,-45.6501263223398
2,2,-25.551501588235276,6.384630627416313,-9.589925019694492,-31.29043088235292,6.380586393415024,-47.24189686589048
3,3,-23.265472526881698,6.201091165962653,-7.762744611975066,-29.426216344086004,5.812121779301969,-43.956520792340925
4,4,-16.291180999999977,5.183223576660068,-3.3331220583498062,-23.104479333333305,5.237388899151666,-36.19795158121247
5,5,-11.338458010752667,4.539131045590807,0.009369603224349987,-17.75463075268815,5.15273841580692,-30.63647679220545
6,6,-5.205912277777754,3.392843155954796,3.2761956121092357,-11.103851722222199,4.341973980120491,-21.958786672523427
7,7,-2.369428908045951,2.3104379658364715,3.4066660065452274,-8.576659367816065,3.167145543138147,-16.494523225661432
8,8,-5.057799419354812,2.9942028059888037,2.427707595617197,-10.669060838709655,3.83384014424569,-20.25366119932388
9,9,-12.419092266666643,5.373254379645672,1.0140436824475376,-17.92188999999998,5.735364656542375,-32.260301641355916
10,10,-17.58658903225804,5.963922109381422,-2.6767837588044845,-22.599800645161267,5.909493129926099,-37.373533469976515
11,11,-21.03016273333331,5.545665942698548,-7.165997876586939,-27.086603666666644,5.554517945309777,-40.972898529941084
12,12,-24.527803161290297,5.7147043321954945,-10.24104233080156,-30.2219302580645,5.523619574824848,-44.03097919512662
