,date,temp_max,temp_min,latitude,longitude,is_above_max_extreme,is_below_min_extreme,is_heat_wave,is_cold_wave
429,2021-03-05,-25.84732999999997,-27.837469999999968,-79.99999999999889,20.0,True,False,True,False
430,2021-03-06,-24.363319999999987,-26.531349999999975,-79.99999999999889,20.0,True,False,True,False
431,2021-03-07,-26.759419999999977,-31.17149999999998,-79.99999999999889,20.0,True,False,True,False
1430,2023-12-01,-34.96366999999998,-40.37039999999999,-79.99999999999889,20.0,False,True,False,True
1431,2023-12-02,-35.56398999999999,-40.54034999999999,-79.99999999999889,20.0,False,True,False,True
1432,2023-12-03,-29.61316999999997,-40.65223999999998,-79.99999999999889,20.0,False,True,False,True
1582,2024-05-01,-33.26881999999998,-38.205359999999985,-79.99999999999889,20.0,True,False,True,False
1583,2024-05-02,-31.624929999999974,-33.214939999999984,-79.99999999999889,20.0,True,False,True,False
1584,2024-05-03,-32.041859999999986,-35.954019999999986,-79.99999999999889,20.0,True,False,True,False
1585,2024-05-04,-34.50554999999997,-38.707719999999966,-79.99999999999889,20.0,True,False,True,False
1586,2024-05-05,-34.53660999999997,-44.539139999999975,-79.99999999999889,20.0,True,False,True,False
1669,2024-07-27,-28.96005999999997,-39.20286999999999,-79.99999999999889,20.0,True,False,True,False
1670,2024-07-28,-31.89367999999999,-38.72725999999997,-79.99999999999889,20.0,True,False,True,False
1671,2024-07-29,-30.632299999999987,-41.76262999999997,-79.99999999999889,20.0,True,False,True,False
1672,2024-07-30,-28.694649999999967,-30.78115999999997,-79.99999999999889,20.0,True,False,True,False
1673,2024-07-31,-31.36950999999999,-36.42916999999997,-79.99999999999889,20.0,True,False,True,False
1674,2024-08-01,-32.259049999999974,-38.08953999999997,-79.99999999999889,20.0,True,False,True,False
1861,2025-02-04,-22.700699999999983,-30.130509999999987,-79.99999999999889,20.0,True,False,True,False
1862,2025-02-05,-22.542489999999987,-28.574989999999985,-79.99999999999889,20.0,True,False,True,False
