,month,max_mean,max_std,max_extreme,min_mean,min_std,min_extreme
1,1,-21.414538064516105,10.403649086871889,4.594584652663617,-28.38234172043008,10.8325897746598,-55.46381615707958
2,2,-17.162263529411742,7.837358767749162,2.4311333899611647,-25.3618276470588,8.36257115339473,-46.26825553054563
3,3,-6.727671344085999,6.272573617241006,8.953762699016519,-16.53796586021503,7.42775799747775,-35.107360853909405
4,4,1.708945000000023,4.899892326122806,13.958675815307037,-8.004339111111088,5.117558324704606,-20.798234922872602
5,5,11.5599174731183,6.130437038462603,26.886010069274807,1.1019647311828171,4.712853936756045,-10.680170110707294
6,6,20.544083611111134,4.80421312654832,32.55461642748193,10.327527722222246,3.958219367818014,0.4319793026772114
7,7,24.204050862068993,4.223401730970971,34.76255518949642,14.468166321839101,2.7808627599137994,7.516009422054603
8,8,20.729088451612927,4.300937369015166,31.481431874150843,11.633505161290346,3.009126475282906,4.1106889730830805
9,9,10.911770066666692,4.6985721785336665,22.658200513000857,3.267172800000023,3.2621659522176687,-4.888242080544148
10,10,1.1826105806451854,3.989297141866172,11.155853435310615,-3.9099207096773965,4.286205721001154,-14.62543501218028
11,11,-10.280376466666645,7.517725148154247,8.513936403718972,-16.79829319999998,8.369126055302633,-37.721108338256556
12,12,-22.058217548387077,9.649566440393876,2.0656985525976133,-28.490419548387077,9.911627729009332,-53.26948887091041
