,date,temp_max,temp_min,latitude,longitude,is_above_max_extreme,is_below_min_extreme,is_heat_wave,is_cold_wave
368,2021-01-03,-30.91964999999999,-38.247799999999984,50.00000000000128,79.99999999999972,False,True,False,True
369,2021-01-04,-32.071109999999976,-38.95262999999997,50.00000000000128,79.99999999999972,False,True,False,True
370,2021-01-05,-29.29425999999998,-37.47471999999999,50.00000000000128,79.99999999999972,False,True,False,True
561,2021-07-15,19.735929999999996,9.998500000000035,50.00000000000128,79.99999999999972,False,True,False,True
562,2021-07-16,26.163900000000012,10.648400000000038,50.00000000000128,79.99999999999972,False,True,False,True
1060,2022-11-26,-18.639179999999985,-31.031349999999975,50.00000000000128,79.99999999999972,False,True,False,True
1061,2022-11-27,-28.305619999999976,-34.752249999999975,50.00000000000128,79.99999999999972,False,True,False,True
1062,2022-11-28,-30.224399999999974,-36.44412999999997,50.00000000000128,79.99999999999972,False,True,False,True
1063,2022-11-29,-26.41394999999997,-35.10752999999997,50.00000000000128,79.99999999999972,False,True,False,True
1217,2023-05-02,6.151180000000011,-2.346799999999974,50.00000000000128,79.99999999999972,False,True,False,True
1218,2023-05-03,9.487900000000025,-2.1533000000000015,50.00000000000128,79.99999999999972,False,True,False,True
1511,2024-02-20,-25.063829999999967,-38.346749999999986,50.00000000000128,79.99999999999972,False,True,False,True
1512,2024-02-21,-26.65376999999998,-40.574179999999984,50.00000000000128,79.99999999999972,False,True,False,True
1513,2024-02-22,-21.68898999999999,-36.316119999999984,50.00000000000128,79.99999999999972,False,True,False,True
1905,2025-03-20,19.17578000000003,1.017629999999997,50.00000000000128,79.99999999999972,True,False,True,False
1906,2025-03-21,20.103499999999997,-1.8554699999999684,50.00000000000128,79.99999999999972,True,False,True,False
