,month,max_mean,max_std,max_extreme,min_mean,min_std,min_extreme
1,1,-18.92934069892471,2.120950369358306,-13.626964775528947,-22.47206338709675,2.236512625351963,-28.063344950476658
2,2,-22.485218999999976,3.858827558056788,-12.838150104858006,-26.388672705882325,3.9706016272401756,-36.31517677398276
3,3,-27.472006451612884,5.013167565842523,-14.939087537006577,-31.836763870967715,4.671797453527383,-43.516257504786175
4,4,-31.124446611111086,4.948219137613992,-18.753898767076105,-35.6408847222222,4.657270662185537,-47.284061377686044
5,5,-28.713770215053746,6.3678510250158675,-12.794142652514077,-33.620626559139765,5.702780569628458,-47.87757798321091
6,6,-29.609864666666645,6.140863734790055,-14.257705329691508,-34.7173457222222,5.572229801148536,-48.64792022509354
7,7,-31.27797994252871,6.212201843544165,-15.747475333668298,-36.481051954022966,5.439376405078266,-50.07949296671863
8,8,-35.06948690322578,6.070167703091618,-19.894067645496733,-39.86724277419352,5.830680441418672,-54.4439438777402
9,9,-33.23417299999997,4.787984276861416,-21.264212307846428,-37.815772799999976,4.352553588161969,-48.6971567704049
10,10,-31.203699354838683,3.8051186786196425,-21.690902658289577,-35.5784600645161,3.6889836131059575,-44.800919097280996
11,11,-23.839843133333314,3.9387520972427827,-13.992962890226357,-27.703847266666635,4.107916435790795,-37.973638356143624
12,12,-17.903805483870947,2.886668278727784,-10.687134787051487,-21.48702180645159,2.9096340580562026,-28.761106951592097
