,month,max_extreme,min_extreme
1,1,19.37707074988156,-5.440186802928872
2,2,20.837064158086882,-5.73667849790279
3,3,23.855162815882146,-1.99988271391909
4,4,27.05885249797702,2.197206557327779
5,5,28.521272241606624,5.262486359929419
6,6,29.646616837422734,8.914582053220435
7,7,25.78600464213627,15.748925148263808
8,8,26.09009720749825,15.462153914053143
9,9,25.408089109032645,11.293187682963863
10,10,25.04550014207792,1.058117894557749
11,11,20.926370327571654,-1.9489312838629518
12,12,19.611954445194193,-5.1806484812082605
