,month,max_mean,max_std,max_extreme,min_mean,min_std,min_extreme
1,1,-28.565303709677394,3.9252629037309283,-18.752146450350075,-30.428452634408583,3.6160927183238334,-39.46868443021817
2,2,-36.864873882352924,4.352635537477025,-25.983285038660362,-38.91053788235291,4.518629753784177,-50.207112266813354
3,3,-44.245109516129006,5.003640355007087,-31.736008628611287,-47.53595059139783,4.768410916664318,-59.45697788305863
4,4,-47.328180944444426,6.10953453055961,-32.054344618045405,-51.43126233333331,5.840654750613765,-66.03289920986772
5,5,-48.338047795698905,5.90790810354182,-33.568277536844356,-52.321027473118264,5.726602565834306,-66.63753388770402
6,6,-48.50898055555554,6.273426253481878,-32.82541492185084,-52.38115533333332,6.126933147890368,-67.69848820305924
7,7,-50.84191178160918,5.640729370284014,-36.74008835589914,-54.78603431034481,5.0892772166135165,-67.50922735187861
8,8,-51.0982567096774,6.266565967449186,-35.43184179105444,-54.92480529032256,5.808603115387331,-69.4463130787909
9,9,-50.96963773333331,5.397606572164556,-37.475621302921915,-54.63493346666665,5.18698310753748,-67.60239123551035
10,10,-46.33827025806449,5.432474869509945,-32.757083084289626,-49.209889548387075,5.267710773829675,-62.37916648296127
11,11,-33.984527399999976,5.954440443718665,-19.098426290703312,-36.27285486666665,5.532217808937674,-50.10339938901083
12,12,-27.362981999999974,3.5998056788511272,-18.363467802872158,-29.43139638709675,3.2499699909389532,-37.55632136444413
