,month,max_mean,max_std,max_extreme,min_mean,min_std,min_extreme
1,1,27.246402311827982,1.343801502380277,30.605906067778676,20.931154301075292,0.6475236842816827,19.312345090371085
2,2,28.029059117647087,1.2314637511585795,31.107718495543537,20.988412705882375,0.7943630841223064,19.002504995576608
3,3,27.78805650537637,1.3482489368559223,31.158678847516178,21.13215241935486,0.7700640747577373,19.206992232460518
4,4,27.597061611111137,1.1508354032270873,30.474150119178855,21.541977166666687,0.6288149898584631,19.969939692020528
5,5,27.748812473118306,1.3592223068239806,31.146868240178257,21.712475591397876,0.6954568757671538,19.97383340197999
6,6,27.454121611111127,1.4815700353164782,31.158046699402323,20.936820833333353,0.7582506150394368,19.041194295734762
7,7,27.479044482758646,1.3662871590680072,30.894762380428663,20.603758735632205,0.7761253484808087,18.66344536443018
8,8,27.15210800000002,1.398522179482011,30.648413448705046,20.832813741935507,0.5357705695891258,19.493387317962693
9,9,27.01436160000002,1.3934935840267069,30.498095560066787,20.908883800000023,0.6392510957841995,19.310756060539525
10,10,26.98305032258067,1.4126937954988015,30.514784811327672,21.00639696774196,0.5595009466925269,19.60764460101064
11,11,26.43699106666669,1.375104083979602,29.874751276615694,21.13867093333336,0.6085772782011725,19.617227737830426
12,12,26.749192838709696,1.482251136053588,30.454820678843667,21.00707909677422,0.712172744765968,19.2266472348593
