,month,max_mean,max_std,max_extreme,min_mean,min_std,min_extreme
1,1,-13.831471236559116,2.8573877540329358,-6.688001851476777,-19.863968118279548,3.212825591945795,-27.896032098144033
2,2,-18.111844705882334,3.0792089629638095,-10.413822298472809,-23.79969547058821,3.4185256618845763,-32.34600962529965
3,3,-23.447001989247294,5.052155240042672,-10.816613889140614,-28.415302311827933,5.222877202732435,-41.47249531865902
4,4,-26.57698583333331,4.795381934841512,-14.588530996229531,-30.733149499999975,4.671876005608116,-42.41283951402026
5,5,-27.987625053763423,6.107223377041785,-12.719566611158962,-31.937827204301055,5.886157898391394,-46.653221950279544
6,6,-27.419089555555537,5.496567600770302,-13.677670553629783,-31.3917602222222,5.231534345505681,-44.4705960859864
7,7,-29.731769080459745,6.1667988184280516,-14.314772034389616,-34.09173166666665,5.62237003239008,-48.14765674764185
8,8,-27.96567599999998,6.656087410266625,-11.325457474333419,-31.893407096774173,6.336543977503535,-47.73476704053301
9,9,-26.63923473333331,5.586657501514339,-12.672590979547463,-31.012265999999975,5.801709649844662,-45.51654012461163
10,10,-23.30004374193546,4.38797203266019,-12.330113660284987,-28.786893999999975,4.450834709617494,-39.91398077404371
11,11,-19.524008066666642,3.7220740544531274,-10.218822930533824,-25.586987799999974,4.08237569947684,-35.79292704869208
12,12,-14.023053612903201,2.7145742054136672,-7.236618099369033,-19.82147825806449,3.457707178783823,-28.465746205024047
