,month,max_extreme,min_extreme
1,1,7.6631659010274085,-44.994806072909576
2,2,6.669232853787561,-36.95777364211346
3,3,11.569978998436987,-28.52136295808291
4,4,19.760081540179847,-20.193904035801125
5,5,30.764025306521546,-9.611564100019208
6,6,35.226926369435866,-0.6290502301840188
7,7,31.96637890235119,7.8558862997672785
8,8,32.0303475290173,4.7450434788783475
9,9,24.334443886062793,-2.98336418281355
10,10,15.981776134181402,-12.766486574439211
11,11,12.080893696562367,-32.24935995991005
12,12,10.206834513041914,-45.53485475530517
