,month,max_extreme,min_extreme
1,1,-5.977217915770797,-44.72895300262946
2,2,-4.359507295589749,-39.79848860189196
3,3,-1.0727277034259828,-39.31615447531691
4,4,6.994729922930615,-33.1678273708053
5,5,10.655718763614374,-19.516128317336268
6,6,23.3880353902552,-9.64934933885215
7,7,27.041203884999582,-2.1773477216816293
8,8,26.003644187662463,-1.7344947790717766
9,9,16.463050859548787,-12.067040519271586
10,10,7.528618893271865,-27.039048750043648
11,11,-0.11909233433134503,-36.2614105220728
12,12,-4.678197121620983,-41.16116291362181
