,date,temp_max,temp_min,latitude,longitude,is_above_max_extreme,is_below_min_extreme,is_heat_wave,is_cold_wave
248,2020-09-05,23.571000000000023,12.198020000000042,60.00000000000142,109.999999999998,True,False,True,False
249,2020-09-06,22.88525000000004,10.56863000000004,60.00000000000142,109.999999999998,True,False,True,False
426,2021-03-02,-21.805799999999977,-35.128319999999974,60.00000000000142,109.999999999998,False,True,False,True
427,2021-03-03,-27.115469999999988,-38.47712999999999,60.00000000000142,109.999999999998,False,True,False,True
428,2021-03-04,-26.820179999999965,-38.791079999999965,60.00000000000142,109.999999999998,False,True,False,True
971,2022-08-29,10.261160000000018,3.231960000000015,60.00000000000142,109.999999999998,False,True,False,True
972,2022-08-30,6.897030000000029,3.463999999999998,60.00000000000142,109.999999999998,False,True,False,True
1290,2023-07-14,15.614530000000002,6.51144000000005,60.00000000000142,109.999999999998,False,True,False,True
1291,2023-07-15,15.60125000000005,6.7067800000000375,60.00000000000142,109.999999999998,False,True,False,True
1378,2023-10-10,11.769300000000044,3.0085000000000264,60.00000000000142,109.999999999998,True,False,True,False
1379,2023-10-11,14.28018000000003,7.566920000000039,60.00000000000142,109.999999999998,True,False,True,False
1380,2023-10-12,13.731100000000026,4.357000000000028,60.00000000000142,109.999999999998,True,False,True,False
1750,2024-10-16,-1.8162999999999556,-16.95999999999998,60.00000000000142,109.999999999998,False,True,False,True
1751,2024-10-17,-8.662119999999959,-15.28915999999998,60.00000000000142,109.999999999998,False,True,False,True
