,date,temp_max,temp_min,latitude,longitude,is_above_max_extreme,is_below_min_extreme,is_heat_wave,is_cold_wave
222,2020-08-10,31.61447000000004,19.08724000000001,51.7000000000013,-0.2999999999867668,True,False,True,False
223,2020-08-11,31.732079999999996,19.46460000000002,51.7000000000013,-0.2999999999867668,True,False,True,False
224,2020-08-12,32.001300000000015,20.01504,51.7000000000013,-0.2999999999867668,True,False,True,False
406,2021-02-10,0.4170799999999985,-5.54159999999996,51.7000000000013,-0.2999999999867668,False,True,False,True
407,2021-02-11,-0.7887299999999868,-5.814899999999966,51.7000000000013,-0.2999999999867668,False,True,False,True
454,2021-03-30,19.67318,2.970420000000047,51.7000000000013,-0.2999999999867668,True,False,True,False
455,2021-03-31,20.69906000000003,5.599150000000009,51.7000000000013,-0.2999999999867668,True,False,True,False
486,2021-05-01,11.589,0.8510400000000118,51.7000000000013,-0.2999999999867668,False,True,False,True
487,2021-05-02,11.884060000000034,0.6090300000000184,51.7000000000013,-0.2999999999867668,False,True,False,True
929,2022-07-18,33.950649999999996,17.885370000000023,51.7000000000013,-0.2999999999867668,True,False,True,False
930,2022-07-19,35.46084000000002,22.974760000000003,51.7000000000013,-0.2999999999867668,True,False,True,False
954,2022-08-12,30.75424000000004,16.95565000000005,51.7000000000013,-0.2999999999867668,True,False,True,False
955,2022-08-13,31.42500000000001,17.834069999999997,51.7000000000013,-0.2999999999867668,True,False,True,False
956,2022-08-14,30.897800000000014,18.54140000000001,51.7000000000013,-0.2999999999867668,True,False,True,False
1346,2023-09-08,28.384900000000016,17.16744,51.7000000000013,-0.2999999999867668,True,False,True,False
1347,2023-09-09,29.75833,17.337800000000016,51.7000000000013,-0.2999999999867668,True,False,True,False
1348,2023-09-10,29.328400000000045,17.492819999999995,51.7000000000013,-0.2999999999867668,True,False,True,False
1375,2023-10-07,22.58984000000004,14.162000000000036,51.7000000000013,-0.2999999999867668,True,False,True,False
1376,2023-10-08,22.46520000000004,12.38480000000004,51.7000000000013,-0.2999999999867668,True,False,True,False
1377,2023-10-09,22.464320000000043,13.307180000000017,51.7000000000013,-0.2999999999867668,True,False,True,False
1946,2025-04-30,22.93066000000005,7.262800000000027,51.7000000000013,-0.2999999999867668,True,False,True,False
1947,2025-05-01,25.247900000000016,8.54794000000004,51.7000000000013,-0.2999999999867668,True,False,True,False
