,month,max_extreme,min_extreme
1,1,28.24649526425864,14.95743685068152
2,2,29.129374044484244,14.839794198646647
3,3,28.940456287312138,15.01437624147636
4,4,27.30538972009607,13.989016023445892
5,5,28.51174623054301,10.296710536564659
6,6,28.377404686670236,8.613131939505593
7,7,28.14349704768403,8.147144844533742
8,8,31.278500796850572,9.562549830735584
9,9,33.78226337655254,12.500914320492202
10,10,35.24640455643428,14.971210636101857
11,11,33.703945149581635,15.03693667528068
12,12,30.512091291746284,14.962303204122753
