,date,temp_max,temp_min,latitude,longitude,is_above_max_extreme,is_below_min_extreme,is_heat_wave,is_cold_wave
121,2020-05-01,25.04833000000002,16.46270000000004,30.000000000000995,-90.0000000000071,False,True,False,True
122,2020-05-02,25.594629999999995,16.46950000000004,30.000000000000995,-90.0000000000071,False,True,False,True
272,2020-09-29,23.66610000000003,18.3116,30.000000000000995,-90.0000000000071,False,True,False,True
273,2020-09-30,24.178600000000017,15.301420000000007,30.000000000000995,-90.0000000000071,False,True,False,True
632,2021-09-24,23.783380000000022,17.965900000000033,30.000000000000995,-90.0000000000071,False,True,False,True
633,2021-09-25,25.29934000000003,17.090750000000014,30.000000000000995,-90.0000000000071,False,True,False,True
634,2021-09-26,26.06686000000002,17.011500000000012,30.000000000000995,-90.0000000000071,False,True,False,True
801,2022-03-12,19.789150000000006,4.042020000000036,30.000000000000995,-90.0000000000071,False,True,False,True
802,2022-03-13,11.940580000000011,4.1107000000000085,30.000000000000995,-90.0000000000071,False,True,False,True
1002,2022-09-29,24.19027,16.710230000000024,30.000000000000995,-90.0000000000071,False,True,False,True
1003,2022-09-30,24.901400000000024,16.471150000000023,30.000000000000995,-90.0000000000071,False,True,False,True
1022,2022-10-19,15.655760000000043,9.357630000000029,30.000000000000995,-90.0000000000071,False,True,False,True
1023,2022-10-20,18.62942000000004,9.149100000000033,30.000000000000995,-90.0000000000071,False,True,False,True
1087,2022-12-23,15.279750000000035,-1.5406999999999584,30.000000000000995,-90.0000000000071,False,True,False,True
1088,2022-12-24,2.2117600000000266,-2.797579999999982,30.000000000000995,-90.0000000000071,False,True,False,True
1848,2025-01-22,-0.8727199999999584,-5.349739999999997,30.000000000000995,-90.0000000000071,False,True,False,True
1849,2025-01-23,5.261800000000051,-5.372169999999983,30.000000000000995,-90.0000000000071,False,True,False,True
