,month,max_extreme,min_extreme
1,1,-15.306644914413202,-43.97606221990727
2,2,-12.747675092975687,-42.34066207965698
3,3,-8.580086955141416,-37.06925456920984
4,4,4.641542525133858,-30.33216599150198
5,5,13.73526585826218,-19.11226907709145
6,6,27.995054058863378,-7.844971886308429
7,7,26.402297227366518,-3.9165394683294448
8,8,23.15838682145993,-3.8559070473945125
9,9,14.047128065106223,-11.359038481867604
10,10,1.3056514749614383,-26.876678190715463
11,11,-8.893606585886454,-34.67165088226395
12,12,-15.911318713179089,-38.74874679022328
