,month,max_extreme,min_extreme
1,1,34.87100431035599,20.334755156044874
2,2,35.08807625888829,20.38537057531865
3,3,36.67972969251786,19.39563420446135
4,4,34.7732776434125,16.32742049061235
5,5,35.9544134280971,10.537452869008103
6,6,35.11215753449753,11.077196376324201
7,7,34.95724365994317,10.64251410739123
8,8,39.67848289820499,11.396421097436527
9,9,42.70249043802183,16.099420144737454
10,10,41.90045835947869,17.986980398858368
11,11,40.21125439651985,16.915987733976397
12,12,37.464724357473166,19.5920343127488
