,month,max_mean,max_std,max_extreme,min_mean,min_std,min_extreme
1,1,36.501987096774215,4.540051263750243,47.85211525614982,23.716648225806477,3.2039570961190216,15.706755485508923
2,2,34.77735423529413,4.394919578159363,45.76465318069254,22.114813705882373,3.333662402636544,13.780657699291012
3,3,32.19145478494626,4.714079138407166,43.976652630964175,20.383510107526902,3.251618381937779,12.254464152682456
4,4,26.036067833333355,3.6457806124992156,35.15051936458139,14.573721388888913,2.6958992047819352,7.833973376934075
5,5,20.440350215053787,3.0533916290704957,28.073829287730028,10.012305215053786,2.6891295529856416,3.2894813325896823
6,6,17.55294138888891,2.6853572992084374,24.266334636910003,7.258724333333359,2.61096424366011,0.7313137241830843
7,7,17.257505287356345,2.8324685894266586,24.338676760922993,6.662183160919563,2.4273793427256307,0.5937348041054857
8,8,20.916637741935507,4.121443498446753,31.22024648805239,8.815022322580669,2.9642868353811593,1.4043052341277704
9,9,25.08392353333336,4.509469885622154,36.357598247388744,12.098506733333357,3.389106936946227,3.625739390967791
10,10,27.783624903225828,4.888079251724489,40.00382303253705,15.039654000000024,3.2740231738948906,6.854596065262797
11,11,31.53961793333335,5.425792267417434,45.104098601876935,19.143226733333357,4.079628573908619,8.94415529856181
12,12,34.325418516129055,4.890609700266817,46.5519427667961,21.41887735483873,3.561645282736121,12.514764147998427
