,month,max_mean,max_std,max_extreme,min_mean,min_std,min_extreme
1,1,-8.299852956989222,6.480292391009242,7.900878020533883,-14.891543494623633,7.297432226175669,-33.13512406006281
2,2,-5.858933352941152,5.901358395069756,8.894462634733237,-13.182436588235273,6.962362169003203,-30.58834201074328
3,3,1.1378166129032485,6.954126689733252,18.523133337236377,-7.996859408602128,6.38208702235106,-23.952076964479776
4,4,15.317860777777803,5.810696772507638,29.8446027090469,2.8047552777778,4.693063933660034,-8.927904556372287
5,5,22.547070537634433,6.068500503820614,37.718321797185965,9.511538225806474,4.559479688564472,-1.887160995604706
6,6,27.797300277777797,4.773825181186009,39.73186323074282,15.543355000000021,3.153350475653727,7.659978810865703
7,7,29.750136436781634,4.380285351729063,40.700849816104295,18.012922471264392,2.944365453141935,10.652008838409555
8,8,28.12104780645163,5.088693165272774,40.842780719633566,16.202869096774222,3.4582823742055453,7.557163161260359
9,9,19.870004533333358,5.656088369941491,34.01022545818709,8.876537666666689,3.686706676379469,-0.3402290242819834
10,10,11.432872322580668,5.210283052380593,24.45857995353215,1.7891703870967974,3.619946375844642,-7.260695552514807
11,11,0.915295466666688,5.270874520917359,14.092481768960086,-5.504467599999977,5.358591999427249,-18.9009475985681
12,12,-6.61385387096772,5.949029210467477,8.258719155200971,-13.116781419354819,7.095775130500297,-30.856219245605562
