,date,temp_max,temp_min,latitude,longitude,is_above_max_extreme,is_below_min_extreme,is_heat_wave,is_cold_wave
121,2020-05-01,-7.041899999999998,-16.49237999999997,70.00000000000114,-130.00000000000875,False,True,False,True
122,2020-05-02,-6.8660299999999665,-14.690769999999986,70.00000000000114,-130.00000000000875,False,True,False,True
693,2021-11-24,-27.23291999999998,-32.261499999999984,70.00000000000114,-130.00000000000875,False,True,False,True
694,2021-11-25,-20.005239999999983,-32.18237999999997,70.00000000000114,-130.00000000000875,False,True,False,True
975,2022-09-02,14.52075000000002,9.620420000000024,70.00000000000114,-130.00000000000875,True,False,True,False
976,2022-09-03,14.790120000000002,6.839140000000043,70.00000000000114,-130.00000000000875,True,False,True,False
977,2022-09-04,14.112760000000035,9.440760000000012,70.00000000000114,-130.00000000000875,True,False,True,False
1839,2025-01-13,-5.4495299999999816,-10.493349999999964,70.00000000000114,-130.00000000000875,True,False,True,False
1840,2025-01-14,-4.035129999999981,-12.220739999999978,70.00000000000114,-130.00000000000875,True,False,True,False
1861,2025-02-04,-4.2601399999999785,-12.288239999999972,70.00000000000114,-130.00000000000875,True,False,True,False
1862,2025-02-05,-3.817849999999965,-21.262489999999985,70.00000000000114,-130.00000000000875,True,False,True,False
