,month,max_extreme,min_extreme
1,1,-5.474667785740682,-41.15464689427378
2,2,2.1295685732149625,-38.422938032897456
3,3,13.092407744017327,-31.16415163787365
4,4,19.797714648931542,-11.747733793846589
5,5,27.28567560308518,-5.773450399133866
6,6,32.24736707221469,2.2867364168333175
7,7,34.065583938663146,9.962488948423717
8,8,29.709173400139957,4.4152972727548265
9,9,27.307876072482053,-4.412857233980024
10,10,15.921698703299882,-11.6155495158709
11,11,8.11989173470916,-30.521043000479207
12,12,-2.24561223536638,-42.37468598318627
