,month,max_mean,max_std,max_extreme,min_mean,min_std,min_extreme
1,1,-7.7824552688171815,2.751891320372363,-0.9027269678862746,-11.52514521505374,2.7595441239649365,-18.42400552496608
2,2,-15.150230411764685,6.344691370269574,0.7114980139092495,-19.081359470588215,6.321840638657679,-34.885961067232415
3,3,-23.32932118279568,6.827089511526514,-6.261597403979394,-27.878007043010726,6.346827019783373,-43.74507459246916
4,4,-28.16541911111109,7.256562546236452,-10.024012745519958,-33.39933916666664,6.529622516153865,-49.72339545705131
5,5,-30.168101236559117,7.0974431379957,-12.424493391569868,-35.293512956989225,6.535587611720458,-51.63248198629037
6,6,-32.22549399999998,8.840880098225492,-10.123293754436254,-37.314839777777756,8.261772854442928,-57.96927191388507
7,7,-34.32798925287354,8.667517757065863,-12.659194860208885,-39.674144252873546,8.053461139740772,-59.80779710222548
8,8,-35.66612219354836,9.503498770314566,-11.907375267761946,-41.247026064516106,8.519070030879423,-62.54470114171466
9,9,-32.679466266666644,7.349263244507064,-14.306308155398984,-37.47840093333331,6.765357697446439,-54.39179517694941
10,10,-25.996030774193525,7.0828217036957515,-8.288976514954147,-31.11221903225804,6.820413130197741,-48.16325185775239
11,11,-12.490042599999976,5.376982773551202,0.9524143338780284,-17.175325799999975,5.600555450629175,-31.17671442657291
12,12,-7.097122064516104,3.067498247946387,0.5716235553498636,-10.689476967741912,3.3417412436326175,-19.043830076823454
