,month,max_mean,max_std,max_extreme,min_mean,min_std,min_extreme
1,1,-7.013599569892449,2.311036121993261,-1.2360092649092964,-10.630170913978471,2.5694344271872014,-17.053756981946474
2,2,-14.36084599999998,5.4780634210548085,-0.6656874473629575,-18.763394176470566,5.717958590338794,-33.05829065231755
3,3,-25.60047112903224,6.561198555255744,-9.19747474089288,-30.640575967741913,6.2749747073917215,-46.32801273622122
4,4,-31.462293166666647,7.34039730653559,-13.111299900327673,-36.71744311111108,6.738562246590901,-53.563848727588336
5,5,-32.501855913978474,8.485965711102734,-11.286941636221638,-38.216380645161266,7.531220492146557,-57.04443187552766
6,6,-31.08275838888887,8.807707096435559,-9.063490647799973,-37.457610944444426,7.5566627941799664,-56.34926792989434
7,7,-33.91528718390802,7.324668977380446,-15.603614740456905,-39.98850833333331,7.067079189380397,-57.6562063067843
8,8,-38.82104787096772,10.655668235769863,-12.18187728154306,-44.617632451612884,9.44447981343877,-68.22883198520981
9,9,-33.283319866666645,8.724283235275937,-11.472611778476804,-38.8055931333333,8.105813640441863,-59.07012723443796
10,10,-26.145021354838683,5.296858169394195,-12.902875931353195,-31.603832709677395,5.435033321149164,-45.191416012550306
11,11,-17.144672199999977,4.77221958923564,-5.214123226910878,-21.988351066666645,4.972725273035781,-34.420164249256096
12,12,-6.577066129032236,2.530634660533597,-0.2504794776982431,-10.11522109677417,2.8941049230079168,-17.35048340429396
