,date,temp_max,temp_min,latitude,longitude,is_above_max_extreme,is_below_min_extreme,is_heat_wave,is_cold_wave
429,2021-03-05,-28.60812999999999,-32.251529999999974,-79.99999999999889,30.00000000000017,True,False,True,False
430,2021-03-06,-27.208649999999977,-30.863679999999988,-79.99999999999889,30.00000000000017,True,False,True,False
721,2021-12-22,-18.44737999999998,-23.21226999999999,-79.99999999999889,30.00000000000017,True,False,True,False
722,2021-12-23,-20.136529999999965,-27.298639999999978,-79.99999999999889,30.00000000000017,True,False,True,False
1583,2024-05-02,-36.31761999999998,-39.656349999999975,-79.99999999999889,30.00000000000017,True,False,True,False
1584,2024-05-03,-34.77255999999997,-37.97354999999999,-79.99999999999889,30.00000000000017,True,False,True,False
1677,2024-08-04,-34.77697999999998,-44.57733999999997,-79.99999999999889,30.00000000000017,True,False,True,False
1678,2024-08-05,-30.494939999999986,-33.982999999999976,-79.99999999999889,30.00000000000017,True,False,True,False
1679,2024-08-06,-34.76165999999998,-46.47811999999999,-79.99999999999889,30.00000000000017,True,False,True,False
1680,2024-08-07,-34.337879999999984,-42.169989999999984,-79.99999999999889,30.00000000000017,True,False,True,False
