,month,max_extreme,min_extreme
1,1,47.85211525614982,15.706755485508923
2,2,45.76465318069254,13.780657699291012
3,3,43.976652630964175,12.254464152682456
4,4,35.15051936458139,7.833973376934075
5,5,28.073829287730028,3.2894813325896823
6,6,24.266334636910003,0.7313137241830843
7,7,24.338676760922993,0.5937348041054857
8,8,31.22024648805239,1.4043052341277704
9,9,36.357598247388744,3.625739390967791
10,10,40.00382303253705,6.854596065262797
11,11,45.104098601876935,8.94415529856181
12,12,46.5519427667961,12.514764147998427
