,date,temp_max,temp_min,latitude,longitude,is_above_max_extreme,is_below_min_extreme,is_heat_wave,is_cold_wave
425,2021-03-01,29.536,15.560820000000035,10.000000000000815,-70.00000000000256,False,True,False,True
426,2021-03-02,29.580039999999997,15.62832000000003,10.000000000000815,-70.00000000000256,False,True,False,True
427,2021-03-03,31.26815000000005,15.569800000000043,10.000000000000815,-70.00000000000256,False,True,False,True
529,2021-06-13,29.844449999999995,17.590779999999995,10.000000000000815,-70.00000000000256,False,True,False,True
530,2021-06-14,30.95815000000005,17.633080000000007,10.000000000000815,-70.00000000000256,False,True,False,True
1005,2022-10-02,29.361630000000048,17.361540000000048,10.000000000000815,-70.00000000000256,False,True,False,True
1006,2022-10-03,30.111080000000015,17.301170000000013,10.000000000000815,-70.00000000000256,False,True,False,True
1007,2022-10-04,29.917840000000012,17.901200000000017,10.000000000000815,-70.00000000000256,False,True,False,True
1070,2022-12-06,25.154629999999997,15.05853000000002,10.000000000000815,-70.00000000000256,False,True,False,True
1071,2022-12-07,25.56704000000002,14.300000000000011,10.000000000000815,-70.00000000000256,False,True,False,True
