,month,max_extreme,min_extreme
1,1,-7.178646747157503,-41.259212005222594
2,2,0.8822021914539651,-35.714534245758315
3,3,14.398025307713334,-28.10516398310312
4,4,22.24141878413551,-8.460912913305002
5,5,29.19821997176117,-3.6374252161604392
6,6,31.934654137429973,6.348371906394183
7,7,33.6299083706028,13.418896016912983
8,8,31.281376668212996,8.826406259759061
9,9,28.108802564976525,0.5770003561071864
10,10,18.801729389835106,-9.035537077792421
11,11,8.62393872902784,-29.403906540949208
12,12,-3.2533098849364706,-42.19093594950768
