,month,max_mean,max_std,max_extreme,min_mean,min_std,min_extreme
1,1,-20.811474516129007,3.749024789288331,-11.438912542908179,-28.076630537634383,4.041116063580767,-38.1794206965863
2,2,-27.034509294117626,4.580295850280733,-15.583769668415792,-33.783770705882326,4.646085710581596,-45.398984982336316
3,3,-34.57208188172041,6.767186102352647,-17.65411662583879,-40.127173279569874,6.258603766699003,-55.77368269631738
4,4,-39.834513888888864,6.8243510561283225,-22.773636248568057,-44.15491111111108,6.195965807547356,-59.64482562997947
5,5,-40.40458327956987,6.765205314177833,-23.49156999412529,-44.43544704301073,6.584750004634859,-60.89732205459788
6,6,-40.17935944444442,6.796616777453367,-23.187817500811004,-44.39219766666664,6.109728498323914,-59.66651891247643
7,7,-39.07832954022986,7.99808573635457,-19.083115199343435,-44.217769310344806,7.233913945926432,-62.302554175160886
8,8,-39.0717442580645,6.733444857549394,-22.238132114191014,-43.380631935483855,6.522444235725451,-59.68674252479748
9,9,-36.534370533333316,6.709627451214286,-19.760301905297602,-42.006131133333305,6.713451416058302,-58.78975967347906
10,10,-32.65627322580643,6.336672476019986,-16.814592035756466,-39.40703096774192,6.154384040273019,-54.79299106842446
11,11,-27.458617666666644,4.165746656790227,-17.04425102469108,-34.262236533333315,4.180648395391386,-44.71385752181178
12,12,-20.631474193548367,3.6005983554535255,-11.629978304914554,-27.434227419354812,4.365231567427255,-38.34730633792295
