,month,max_mean,max_std,max_extreme,min_mean,min_std,min_extreme
1,1,-25.39922569892471,2.4327949277842467,-19.317238379464094,-29.588752741935462,2.8432300491694322,-36.696827864859046
2,2,-32.66081958823528,4.4759944536673375,-21.470833454066934,-36.93382888235293,4.343652539724483,-47.79296023166414
3,3,-41.50133279569891,4.651311971223177,-29.873052867640965,-45.21980252688169,4.088903361334623,-55.44206093021825
4,4,-45.64298616666664,5.021505022189802,-33.08922361119213,-48.891548944444416,4.714415526236833,-60.6775877600365
5,5,-45.497473978494604,5.281938747376791,-32.29262711005263,-48.97945973118278,4.7509961968614345,-60.85695022333637
6,6,-44.69802549999998,5.212923577663077,-31.665716555842288,-48.171361888888875,4.730840445529866,-59.998463002713535
7,7,-47.28074005747125,4.062807618810297,-37.12372101044551,-50.678063965517225,3.6375816557429297,-59.77201810487455
8,8,-47.23063032258063,5.730366288651271,-32.90471460095245,-50.657058580645135,4.890637972239773,-62.88365351124457
9,9,-46.15088313333331,4.632989111276385,-34.56841035514235,-49.5687355333333,4.104701738940985,-59.83048988068577
10,10,-40.4456707096774,3.6615124601996856,-31.291889559178188,-44.40650748387094,3.4134683820161777,-52.94017843891138
11,11,-31.563569133333306,4.041254510286377,-21.460432857617363,-35.44155893333331,4.271478308000757,-46.120254703335206
12,12,-24.458390322580623,2.3296734683913365,-18.634206651602284,-28.377200580645138,2.4490906552669496,-34.49992721881251
