,date,temp_max,temp_min,latitude,longitude,is_above_max_extreme,is_below_min_extreme,is_heat_wave,is_cold_wave
578,2021-08-01,-24.513969999999972,-29.871279999999985,-69.99999999999946,139.99999999999636,True,False,True,False
579,2021-08-02,-22.927129999999977,-27.150019999999984,-69.99999999999946,139.99999999999636,True,False,True,False
583,2021-08-06,-25.212549999999965,-26.965479999999985,-69.99999999999946,139.99999999999636,True,False,True,False
584,2021-08-07,-25.07241999999997,-32.21870999999999,-69.99999999999946,139.99999999999636,True,False,True,False
641,2021-10-03,-20.609169999999978,-30.992389999999972,-69.99999999999946,139.99999999999636,True,False,True,False
642,2021-10-04,-18.990929999999963,-29.44029999999998,-69.99999999999946,139.99999999999636,True,False,True,False
643,2021-10-05,-16.511699999999962,-32.028699999999986,-69.99999999999946,139.99999999999636,True,False,True,False
806,2022-03-17,-19.70510999999999,-26.67895999999999,-69.99999999999946,139.99999999999636,True,False,True,False
807,2022-03-18,-15.777699999999982,-20.11779999999999,-69.99999999999946,139.99999999999636,True,False,True,False
808,2022-03-19,-15.926249999999982,-24.02121999999997,-69.99999999999946,139.99999999999636,True,False,True,False
1008,2022-10-05,-18.543519999999972,-34.82327999999998,-69.99999999999946,139.99999999999636,True,False,True,False
1009,2022-10-06,-15.89242999999999,-38.01037999999997,-69.99999999999946,139.99999999999636,True,False,True,False
1056,2022-11-22,-13.885199999999998,-24.924699999999973,-69.99999999999946,139.99999999999636,True,False,True,False
1057,2022-11-23,-11.991739999999991,-14.79177999999996,-69.99999999999946,139.99999999999636,True,False,True,False
1058,2022-11-24,-12.950049999999976,-21.05290999999997,-69.99999999999946,139.99999999999636,True,False,True,False
1187,2023-04-02,-17.823229999999967,-33.676259999999985,-69.99999999999946,139.99999999999636,True,False,True,False
1188,2023-04-03,-17.270449999999983,-23.693329999999975,-69.99999999999946,139.99999999999636,True,False,True,False
1189,2023-04-04,-23.62263999999999,-28.51609999999997,-69.99999999999946,139.99999999999636,True,False,True,False
1607,2024-05-26,-24.603829999999988,-32.278249999999986,-69.99999999999946,139.99999999999636,True,False,True,False
1608,2024-05-27,-24.85182999999998,-32.10043999999996,-69.99999999999946,139.99999999999636,True,False,True,False
