,month,max_mean,max_std,max_extreme,min_mean,min_std,min_extreme
1,1,-1.2998813440859975,8.331588375597164,19.529089594906914,-9.557591827956966,9.18792163849986,-32.527395924206616
2,2,-1.6206429411764482,9.622218446720971,22.43490317562598,-11.462858294117627,9.980702764922132,-36.41461520642295
3,3,5.683934838709699,6.832200526376448,22.76443615465082,-5.7785627956989005,5.858190060179205,-20.424037946146914
4,4,11.661761611111135,6.0641947289042895,26.82224843337186,-0.3088632777777526,4.7134352365535,-12.092451369161504
5,5,18.631909516129056,5.234913197924448,31.719192510940175,6.676183279569916,4.081981426350807,-3.528770286307102
6,6,23.661423222222247,4.239880465368849,34.261124385644365,11.920263944444468,3.4400856631831904,3.320049786486491
7,7,27.937259482758645,4.168720585015237,38.35906094529673,15.388659942528758,3.069362725980359,7.715253127577861
8,8,28.114122451612925,4.1444842933069435,38.475333184880284,15.332431612903248,3.3271729034444424,7.014499354292141
9,9,23.91094146666669,4.770555850069822,35.83733109184124,11.556440666666688,3.808949846356072,2.0340660507765076
10,10,13.952530645161316,8.086821897854339,34.16958538979716,3.5522427741935703,6.5368267449505435,-12.78982408818279
11,11,3.9385207333333567,7.168868201343291,21.860691236691583,-4.30022193333331,7.054844565388207,-21.937333346803825
12,12,-1.095940387096751,8.30920134965542,19.677062987041797,-9.464670580645137,9.047986353032517,-32.08463646322643
