,month,max_extreme,min_extreme
1,1,1.2615248327733517,-8.775838437692467
2,2,2.4180310590522804,-12.504331403740103
3,3,0.14869304795786675,-16.35637975492456
4,4,-0.3957204252286397,-21.147619636720314
5,5,1.7917409496033123,-23.66216187801214
6,6,-1.504649322869989,-22.962911973363088
7,7,-1.3119525934178444,-25.760632488589387
8,8,-0.35657624428811907,-31.283430849398503
9,9,-1.8178934257822537,-24.077746976673215
10,10,-1.9395165013237632,-19.930025858811632
11,11,0.9793207947655143,-15.315882858592818
12,12,1.2431163242009142,-9.648285985267027
