,date,temp_max,temp_min,latitude,longitude,is_above_max_extreme,is_below_min_extreme,is_heat_wave,is_cold_wave
545,2021-06-29,26.524800000000027,17.720700000000022,-9.999999999999146,-60.00000000000029,False,True,False,True
546,2021-06-30,26.318380000000047,15.950649999999996,-9.999999999999146,-60.00000000000029,False,True,False,True
547,2021-07-01,28.827660000000037,16.089300000000037,-9.999999999999146,-60.00000000000029,False,True,False,True
548,2021-07-02,30.957899999999995,16.446439999999996,-9.999999999999146,-60.00000000000029,False,True,False,True
869,2022-05-19,25.105500000000006,16.41726,-9.999999999999146,-60.00000000000029,False,True,False,True
870,2022-05-20,27.508050000000026,15.549200000000042,-9.999999999999146,-60.00000000000029,False,True,False,True
871,2022-05-21,29.560500000000047,16.427940000000035,-9.999999999999146,-60.00000000000029,False,True,False,True
872,2022-05-22,31.232320000000016,18.27065000000005,-9.999999999999146,-60.00000000000029,False,True,False,True
1035,2022-11-01,26.11990000000003,18.77084000000002,-9.999999999999146,-60.00000000000029,False,True,False,True
1036,2022-11-02,24.006430000000023,16.441340000000025,-9.999999999999146,-60.00000000000029,False,True,False,True
1037,2022-11-03,28.402919999999995,18.764980000000037,-9.999999999999146,-60.00000000000029,False,True,False,True
1038,2022-11-04,30.714260000000024,18.564099999999996,-9.999999999999146,-60.00000000000029,False,True,False,True
1039,2022-11-05,31.704600000000028,19.298760000000016,-9.999999999999146,-60.00000000000029,False,True,False,True
1260,2023-06-14,24.161860000000047,16.86474000000004,-9.999999999999146,-60.00000000000029,False,True,False,True
1261,2023-06-15,26.29170000000005,16.30074000000002,-9.999999999999146,-60.00000000000029,False,True,False,True
1262,2023-06-16,29.16787000000005,18.418570000000045,-9.999999999999146,-60.00000000000029,False,True,False,True
1975,2025-05-29,26.049830000000043,18.3451,-9.999999999999146,-60.00000000000029,False,True,False,True
1976,2025-05-30,27.97726,17.797450000000026,-9.999999999999146,-60.00000000000029,False,True,False,True
