,date,temp_max,temp_min,latitude,longitude,is_above_max_extreme,is_below_min_extreme,is_heat_wave,is_cold_wave
53,2020-02-23,-27.450199999999967,-30.88779999999997,-79.99999999999889,-29.999999999993463,False,True,False,True
54,2020-02-24,-28.255059999999983,-32.14965999999998,-79.99999999999889,-29.999999999993463,False,True,False,True
55,2020-02-25,-28.862449999999967,-33.415809999999965,-79.99999999999889,-29.999999999993463,False,True,False,True
56,2020-02-26,-28.19328999999999,-34.31378999999998,-79.99999999999889,-29.999999999993463,False,True,False,True
1583,2024-05-02,-7.034859999999981,-18.24423999999999,-79.99999999999889,-29.999999999993463,True,False,True,False
1584,2024-05-03,-6.81881999999996,-8.02261999999996,-79.99999999999889,-29.999999999993463,True,False,True,False
1585,2024-05-04,-7.919780000000003,-18.64260999999999,-79.99999999999889,-29.999999999993463,True,False,True,False
1971,2025-05-25,-43.75857999999997,-46.99234999999999,-79.99999999999889,-29.999999999993463,False,True,False,True
1972,2025-05-26,-42.65931999999998,-46.975149999999985,-79.99999999999889,-29.999999999993463,False,True,False,True
1973,2025-05-27,-40.584509999999966,-47.70919999999998,-79.99999999999889,-29.999999999993463,False,True,False,True
1974,2025-05-28,-43.53288999999998,-49.31688999999997,-79.99999999999889,-29.999999999993463,False,True,False,True
