,date,temp_max,temp_min,latitude,longitude,is_above_max_extreme,is_below_min_extreme,is_heat_wave,is_cold_wave
56,2020-02-26,-12.051369999999965,-24.01806999999997,70.00000000000114,149.9999999999958,True,False,True,False
57,2020-02-27,-11.939149999999984,-15.755830000000005,70.00000000000114,149.9999999999958,True,False,True,False
58,2020-02-28,-10.209329999999966,-11.704019999999955,70.00000000000114,149.9999999999958,True,False,True,False
59,2020-02-29,-10.893439999999998,-19.93274999999997,70.00000000000114,149.9999999999958,True,False,True,False
637,2021-09-29,-2.092049999999972,-9.069429999999954,70.00000000000114,149.9999999999958,False,True,False,True
638,2021-09-30,-4.859999999999957,-11.085999999999956,70.00000000000114,149.9999999999958,False,True,False,True
1002,2022-09-29,-2.1829999999999927,-10.162699999999973,70.00000000000114,149.9999999999958,False,True,False,True
1003,2022-09-30,-3.605899999999963,-10.447270000000003,70.00000000000114,149.9999999999958,False,True,False,True
1125,2023-01-30,-14.999269999999967,-36.63137999999998,70.00000000000114,149.9999999999958,True,False,True,False
1126,2023-01-31,-12.21279999999996,-17.861939999999976,70.00000000000114,149.9999999999958,True,False,True,False
1487,2024-01-27,-17.339559999999977,-31.353169999999977,70.00000000000114,149.9999999999958,True,False,True,False
1488,2024-01-28,-15.785739999999976,-22.43931999999998,70.00000000000114,149.9999999999958,True,False,True,False
1871,2025-02-14,-11.39892999999995,-14.259860000000003,70.00000000000114,149.9999999999958,True,False,True,False
1872,2025-02-15,-11.585459999999957,-18.47629999999998,70.00000000000114,149.9999999999958,True,False,True,False
