,month,max_mean,max_std,max_extreme,min_mean,min_std,min_extreme
1,1,36.430037956989274,4.707330232548373,48.198363538360205,26.53422204301078,1.8041264787316527,22.02390584618165
2,2,33.94118052941179,4.005855624994748,43.95581959189866,24.657301882352968,1.9901735950541808,19.681867894717517
3,3,34.50444118279572,4.140587547475984,44.85591005148568,24.614860161290345,1.9794259347302374,19.666295324464752
4,4,32.752152777777795,2.865637272508314,39.91624595904858,21.39748400000002,2.6072277307806293,14.879414673048448
5,5,28.192847580645182,2.8537788165495748,35.32729462201912,17.111090161290345,3.062456827233955,9.454948093205457
6,6,26.194784277777803,3.051157654712493,33.822678414559036,14.260535611111136,2.959583554804726,6.86157672409932
7,7,25.198044942528757,3.5367351093471373,34.039882715896596,12.954631436781632,2.9433369562587086,5.596289046134861
8,8,29.360273290322603,2.9091665258287875,36.63318960489457,16.01143941935486,2.7630273728281627,9.103870987284456
9,9,32.86152820000002,2.771174232779352,39.789463781948406,19.797200400000023,2.4860346860190394,13.582113684952425
10,10,36.43907948387099,2.407893532066414,42.45881331403702,23.38151948387099,2.3684940857794996,17.46028426942224
11,11,36.749260400000026,3.5452093233742126,45.612283708435555,25.050848800000022,2.83070365038268,17.97408967404332
12,12,37.9491572903226,3.5659974309862315,46.86415086778818,26.400190064516153,2.1918491784076655,20.92056711849699
