,month,max_mean,max_std,max_extreme,min_mean,min_std,min_extreme
1,1,-31.753053924731166,5.811556361942259,-17.22416301987552,-35.942220053763414,5.39822878798918,-49.437792023736364
2,2,-31.29490911764704,6.242453401854345,-15.68877561301118,-35.42176776470586,5.82141968579228,-49.97531697918656
3,3,-30.121689193548363,6.887174913636481,-12.90375190945716,-34.543317419354814,6.12482743290536,-49.855386001618214
4,4,-22.170734277777758,6.76797858078853,-5.25078782580643,-26.852186166666645,6.801486353657659,-43.8559020508108
5,5,-16.162832473118257,4.315519194126581,-5.374034487801806,-20.246191720430083,4.375420443230971,-31.18474282850751
6,6,-8.483284555555532,3.945770072269432,1.3811406251180482,-12.09617983333331,4.1245472456240435,-22.407547947393418
7,7,-4.2423799425287125,2.5355462048424093,2.096485569577311,-7.646906436781584,2.838901076461869,-14.744159127936257
8,8,-6.570365354838686,3.46457925432667,2.091082780977989,-10.131835806451589,3.822209612520992,-19.68735983775407
9,9,-16.46464733333331,7.0382793894396976,1.1310511402659316,-20.392187999999976,6.7678810566881165,-37.31189064172027
10,10,-20.505437935483847,6.217124391338512,-4.962626957137568,-24.658005483870944,6.0034442978288745,-39.66661622844313
11,11,-26.32024726666664,5.5136274960683735,-12.536178526495707,-30.72034293333331,4.994015034960898,-43.20538052073556
12,12,-28.14822845161288,7.382492540607728,-9.691997100093559,-32.491576645161274,6.613071128438735,-49.024254466258114
