,month,max_mean,max_std,max_extreme,min_mean,min_std,min_extreme
1,1,-29.099791935483847,9.399375559423689,-5.601353036924625,-35.71611440860213,9.772209623455852,-60.14663846724176
2,2,-22.07527488235292,6.7673217568255915,-5.156970490288941,-30.861925058823505,6.891587880559777,-48.09089476022295
3,3,-9.258467473118259,6.582227705122541,7.197101789688094,-20.614351720430086,7.405211745387218,-39.12738108389813
4,4,1.4369795555555787,5.006659884133531,13.953629265889406,-9.026970555555534,5.680905538903642,-23.22923440281464
5,5,12.145867419354863,5.222435502391148,25.201956175332732,1.2659382795699148,3.8768199412640993,-8.426111573590335
6,6,22.638728444444467,5.0565512912843795,35.280106672655414,10.91903688888891,3.7152520376508087,1.6309067947618878
7,7,25.886394367816116,4.497335639474076,37.12973346650131,14.928162701149448,2.877391996602132,7.734682709644118
8,8,20.6338423870968,4.632687608983157,32.215561409554695,10.582162064516154,3.611663083544377,1.5530043556552116
9,9,10.570808400000018,4.577015922667643,22.013348206669125,2.092591000000023,3.432910814305089,-6.489686035762698
10,10,-0.7792403870967526,4.984112036768523,11.681039704824554,-6.922774129032234,5.971837960552824,-21.852369030414295
11,11,-15.456685999999978,7.527476507062989,3.3620052676574925,-22.391042533333312,7.52979973687663,-41.215541875524885
12,12,-27.58377690322579,8.17016340695339,-7.158368385842312,-33.4553302580645,7.791980249832046,-52.93528088264462
