,month,max_extreme,min_extreme
1,1,42.16717497240057,24.53341189002412
2,2,43.21182451188837,24.151476919543622
3,3,42.32008003969833,22.728068207973735
4,4,40.02380560529627,19.05563632350254
5,5,36.82113366287277,14.831792704595223
6,6,32.63942727501036,11.779671548979762
7,7,31.095106281842952,11.555683669093092
8,8,34.9696389321717,13.596633718370553
9,9,38.485402951376145,15.058577066117477
10,10,40.50782408760735,17.09862566697145
11,11,41.126888796705614,20.43168224843356
12,12,43.12853928381169,22.749606970543578
