,month,max_extreme,min_extreme
1,1,-5.601353036924625,-60.14663846724176
2,2,-5.156970490288941,-48.09089476022295
3,3,7.197101789688094,-39.12738108389813
4,4,13.953629265889406,-23.22923440281464
5,5,25.201956175332732,-8.426111573590335
6,6,35.280106672655414,1.6309067947618878
7,7,37.12973346650131,7.734682709644118
8,8,32.215561409554695,1.5530043556552116
9,9,22.013348206669125,-6.489686035762698
10,10,11.681039704824554,-21.852369030414295
11,11,3.3620052676574925,-41.215541875524885
12,12,-7.158368385842312,-52.93528088264462
