,month,max_mean,max_std,max_extreme,min_mean,min_std,min_extreme
1,1,16.34771806451615,4.7633909947627115,28.25619555142293,9.217293709677442,5.456046631677627,-4.422822869516626
2,2,18.79592023529414,4.460598578932683,29.94741668262585,11.366413529411787,5.223290088742263,-1.6918116924438706
3,3,22.3121510215054,3.237098335993255,30.404896861488538,15.440277849462388,4.318731080747163,4.64345014759448
4,4,24.49110711111113,2.464586174736713,30.652572547952914,18.159631500000025,3.27985116340018,9.960003591499575
5,5,27.975169784946264,1.816604162134171,32.51668019028169,22.17345795698927,2.2232989992944967,16.61521045875303
6,6,30.58027166666669,1.819349338800511,35.12864501366796,25.094739166666688,1.3915750166639278,21.615801625006867
7,7,30.916045402298874,1.5720382026629993,34.84614090895637,26.066716781609216,0.9589865245468329,23.669250470242133
8,8,31.54547903225809,2.3564346495218635,37.43656565606275,26.297691741935505,1.2429074585350322,23.190423095597925
9,9,29.115407266666686,2.2719878497361865,34.79537689100715,23.928689600000027,2.197891584582146,18.43396063854466
10,10,25.696527870967767,2.6698341348368886,32.37111320805999,19.433846387096796,3.5182248011138504,10.63828438431217
11,11,21.34975986666669,3.8135773710567635,30.8837032943086,15.482656533333362,4.4757970566309515,4.293163891755983
12,12,18.51119309677422,4.412253489205479,29.54182681978792,12.144282838709703,5.036746880335282,-0.4475843621285023
