,month,max_mean,max_std,max_extreme,min_mean,min_std,min_extreme
1,1,-6.647610806451591,2.3351652993838288,-0.8096975579920196,-9.832070322580622,2.660318435180861,-16.482866410532772
2,2,-13.099101176470567,5.7655676996913385,1.3148180727577792,-17.318798529411744,6.07857188701305,-32.51522824694437
3,3,-23.03295069892471,7.857140858132298,-3.3900985535939654,-28.322726774193523,7.5540200206571475,-47.20777682583639
4,4,-26.10641499999998,9.74411342265182,-1.7461314433704302,-32.44317727777776,8.875745250224547,-54.63254040333912
5,5,-24.65872881720428,9.618089501662253,-0.6135050630486489,-31.694521827956965,8.801923133567039,-53.69932966187456
6,6,-23.181627777777752,9.328452561587858,0.1395036261918925,-30.573379666666643,8.319798715109748,-51.37287645444101
7,7,-28.949359195402273,9.948147739776203,-4.078989845961765,-35.62747718390802,8.668043835833176,-57.29758677349096
8,8,-32.13631593548384,12.79179082012375,-0.1568388851744693,-38.688711225806436,11.647366200975886,-67.80712672824615
9,9,-26.017416466666646,8.69099878808951,-4.28991949644287,-32.31157699999997,8.611465616851042,-53.84024104212757
10,10,-19.312393354838687,5.161686747716893,-6.408176485546454,-24.379308645161267,5.622970897425106,-38.43673588872403
11,11,-14.393128666666644,4.79425131822956,-2.4075003710927447,-18.76711146666665,5.106881539131159,-31.534315314494545
12,12,-5.803038258064495,2.6363131332488656,0.787744575057669,-8.839400129032233,3.04426302761909,-16.45005769807996
