,date,temp_max,temp_min,latitude,longitude,is_above_max_extreme,is_below_min_extreme,is_heat_wave,is_cold_wave
10,2020-01-11,20.500670000000017,10.899380000000008,40.00000000000114,-80.00000000000483,True,False,True,False
11,2020-01-12,18.965300000000013,6.828580000000045,40.00000000000114,-80.00000000000483,True,False,True,False
1087,2022-12-23,4.120750000000044,-17.959039999999987,40.00000000000114,-80.00000000000483,False,True,False,True
1088,2022-12-24,-10.933449999999992,-18.210129999999964,40.00000000000114,-80.00000000000483,False,True,False,True
1643,2024-07-01,22.622220000000027,14.33175,40.00000000000114,-80.00000000000483,False,True,False,True
1644,2024-07-02,28.4264,13.559529999999995,40.00000000000114,-80.00000000000483,False,True,False,True
1694,2024-08-21,20.1943,11.13754,40.00000000000114,-80.00000000000483,False,True,False,True
1695,2024-08-22,23.959500000000048,10.812550000000044,40.00000000000114,-80.00000000000483,False,True,False,True
1696,2024-08-23,26.380330000000015,11.358730000000037,40.00000000000114,-80.00000000000483,False,True,False,True
1847,2025-01-21,-9.95783,-21.950799999999987,40.00000000000114,-80.00000000000483,False,True,False,True
1848,2025-01-22,-10.149569999999985,-26.69348999999997,40.00000000000114,-80.00000000000483,False,True,False,True
1978,2025-06-01,17.854100000000017,7.056120000000021,40.00000000000114,-80.00000000000483,False,True,False,True
1979,2025-06-02,21.18013999999999,7.132300000000043,40.00000000000114,-80.00000000000483,False,True,False,True
