,month,max_mean,max_std,max_extreme,min_mean,min_std,min_extreme
1,1,-20.000283118279548,4.080359723409923,-9.79938380975474,-26.745888333333316,4.569703281336814,-38.17014653667535
2,2,-26.05575458823527,4.886100121857463,-13.840504283591613,-32.53681147058821,4.949347172030826,-44.91017940066528
3,3,-32.94249349462363,6.947403440093411,-15.573984894390104,-38.75112591397847,6.813605964976055,-55.78514082641861
4,4,-39.189807722222206,7.94439894069916,-19.328810370474304,-43.86923155555554,7.447018548109127,-62.48677792582835
5,5,-40.45537999999998,7.0722808753836865,-22.774677811540762,-44.9715301612903,6.8631891416903015,-62.12950301551606
6,6,-39.92564744444442,7.112226243819198,-22.145081834896427,-44.290205388888864,6.820028061759579,-61.34027554328782
7,7,-37.497752873563186,8.395837323784024,-16.508159564103128,-43.068933735632164,8.144564571427773,-63.4303451642016
8,8,-38.279495741935456,6.540610598567892,-21.927969245515726,-42.93085425806449,6.544631539668471,-59.29243310723567
9,9,-35.70978906666664,6.390795168031705,-19.732801146587377,-41.528187733333304,6.281148622956206,-57.23105929072382
10,10,-32.58777522580643,6.472956571628913,-16.40538379673415,-39.3466227096774,6.443349117801078,-55.45499550418009
11,11,-27.03769446666664,4.404655322194649,-16.026056161180016,-33.44235459999998,4.599894077679322,-44.94208979419828
12,12,-19.950234064516106,3.5767716014893063,-11.008305060792841,-26.544784129032234,4.154676866577598,-36.93147629547623
