,month,max_mean,max_std,max_extreme,min_mean,min_std,min_extreme
1,1,-13.262034408602126,10.685552540514463,13.451846942684032,-20.656221666666642,10.410659396816994,-46.68287015870913
2,2,-11.730138117647035,8.090145096095574,8.4952246225919,-21.628849352941153,7.566683886391639,-40.54555906892025
3,3,-3.6219977956988996,7.120489258667628,14.179225350970171,-15.887870053763418,6.546997638564257,-32.25536415017406
4,4,6.287051611111134,6.008815289031577,21.309089833690077,-5.398367277777755,6.024709113162128,-20.460140060683074
5,5,16.31356505376346,4.76541393188419,28.227099883473937,4.299379838709698,4.138557361673265,-6.047013565473464
6,6,21.045958333333353,4.25322849364302,31.679029567440903,9.735007500000021,3.1653938374305706,1.8215229064235947
7,7,23.428071034482784,3.507977917990633,32.198015829459365,12.738544022988531,2.450600863664689,6.612041863826808
8,8,21.920413612903246,4.400235012808442,32.92100114492435,11.588340129032282,3.025973715302657,4.02340584077564
9,9,16.386901533333358,3.9555589065027292,26.27579879959018,6.632482733333359,2.958730183984108,-0.7643427266269116
10,10,5.8260429677419605,6.492638273144957,22.057638650604353,-1.4104219999999776,5.0937667851447,-14.144838962861728
11,11,-6.923629733333308,6.803101216513895,10.08412330795143,-13.37552993333331,7.517968959404782,-32.17045233184526
12,12,-14.225757483870947,9.861902422955236,10.428998573517145,-21.135854129032236,9.702140014561976,-45.39120416543717
