,month,max_mean,max_std,max_extreme,min_mean,min_std,min_extreme
1,1,17.982820376344108,3.559549952587366,26.881695257812524,4.160098655914,3.0629493783429864,-3.497274789943466
2,2,20.35719047058826,4.09882269877797,30.604247217533185,5.489819411764727,3.311900269652439,-2.7899312623663706
3,3,22.564080698924755,3.5895022913348904,31.53783642726198,6.93606790322583,3.0962035616118233,-0.8044410008037284
4,4,27.588540944444464,3.900221662718011,37.339095101239494,10.95457688888891,3.094461675471031,3.218422700211333
5,5,31.476223440860238,2.5766098424591353,37.917748047008075,14.978654354838733,2.3524812391329055,9.097451257006469
6,6,35.64183288888891,2.8977050894294916,42.88609561246264,19.79807355555558,2.150116236166925,14.422782965138268
7,7,33.533020574712666,3.376429209865705,41.97409359937693,20.766263275862094,1.256255148161498,17.62562540545835
8,8,32.40414406451615,3.632605317062431,41.48565735717223,20.39914567741938,1.302579909542668,17.14269590356271
9,9,31.995123066666686,3.067800636293511,39.664624657400466,18.74101126666669,1.5326364224802769,14.909420210465997
10,10,29.176882193548416,4.193793326381766,39.66136550950283,14.520460064516154,3.2504704047675124,6.3942840525973725
11,11,23.465787133333357,3.971532989539319,33.39461960718165,9.084933800000021,3.14498946275583,1.222460143110446
12,12,20.046287548387117,3.397535176853789,28.54012549052159,6.139895032258088,2.927424748786156,-1.1786668397073017
