,month,max_mean,max_std,max_extreme,min_mean,min_std,min_extreme
1,1,-12.636636612903203,3.381082881967211,-4.183929407985175,-19.16056887096772,4.171438736994297,-29.58916571345346
2,2,-16.840538882352917,4.667606598551673,-5.171522385973734,-23.161085235294095,4.945884502585699,-35.52579649175834
3,3,-23.620578387096753,6.557726481985478,-7.226262182133059,-29.65592473118277,6.196439403850272,-45.14702324080845
4,4,-29.963771944444424,6.722314461052373,-13.157985791813491,-35.26562394444442,6.197080600012282,-50.758325444475126
5,5,-33.03286999999998,5.194139344784866,-20.047521638037814,-37.81913720430105,4.570603913540663,-49.24564698815271
6,6,-32.29776294444442,6.2521457370852085,-16.6673986017314,-37.08980705555553,5.6034263893302025,-51.09837302888104
7,7,-30.033864712643663,7.658624312254838,-10.887303932006567,-35.633266321839066,7.052957708400403,-53.26566059284008
8,8,-31.392092516129015,6.937113487318096,-14.049308797833774,-36.81882129032256,6.280435726620511,-52.519910606873836
9,9,-29.92302946666664,5.209072609152471,-16.900347943785462,-35.48783646666664,4.27392352161276,-46.17264527069854
10,10,-26.423276838709654,5.522723766021165,-12.616467423656742,-32.467658709677394,5.137363978547514,-45.311068656046174
11,11,-19.322809866666642,5.254838187824,-6.185714397106642,-25.771633933333312,5.803247548885029,-40.27975280554588
12,12,-13.017964838709656,3.320642231326733,-4.716359260392823,-19.045525935483848,3.961275613116933,-28.948714968276178
