,month,max_extreme,min_extreme
1,1,-11.888155362071377,-57.65605192409288
2,2,-7.1386587470033565,-47.91268528270051
3,3,3.268473177121246,-41.65723306535335
4,4,9.585057196124474,-23.817198898957066
5,5,18.261934618830878,-9.309060297010763
6,6,31.616177905104344,-2.424254457679586
7,7,34.223328388274794,3.9269452022671185
8,8,27.754901717988112,1.0841691626634269
9,9,18.62708645048245,-7.6402341429578495
10,10,10.308023508079515,-27.825936790389438
11,11,-2.486456811015742,-46.57238441962678
12,12,-8.41007261312484,-57.90862289598388
