,month,max_extreme,min_extreme
1,1,41.2646525576348,5.04465614178056
2,2,37.85494300112471,5.648526893794544
3,3,34.190786141008545,1.98637244518671
4,4,27.668602546843434,-1.1296237693379103
5,5,21.498426588562882,-6.725806607563407
6,6,17.7208788636788,-7.403276510498789
7,7,17.57748471219005,-9.22792750667844
8,8,19.75852397154605,-7.600378826629054
9,9,22.981943033566615,-5.0736758581333135
10,10,31.39268767128889,-2.9923979605355226
11,11,35.30860461155458,0.7139081310611193
12,12,37.59260943783056,3.2972317221095295
