,date,temp_max,temp_min,latitude,longitude,is_above_max_extreme,is_below_min_extreme,is_heat_wave,is_cold_wave
278,2020-10-05,28.108730000000037,16.273300000000006,-19.99999999999918,119.99999999999744,False,True,False,True
279,2020-10-06,28.118920000000003,16.88082000000003,-19.99999999999918,119.99999999999744,False,True,False,True
443,2021-03-19,25.351950000000045,21.00726000000003,-19.99999999999918,119.99999999999744,False,True,False,True
444,2021-03-20,26.99215000000004,20.505700000000047,-19.99999999999918,119.99999999999744,False,True,False,True
445,2021-03-21,29.61413000000005,21.38235000000003,-19.99999999999918,119.99999999999744,False,True,False,True
446,2021-03-22,31.47958,21.814400000000035,-19.99999999999918,119.99999999999744,False,True,False,True
538,2021-06-22,19.97582,11.272700000000045,-19.99999999999918,119.99999999999744,False,True,False,True
539,2021-06-23,19.73320000000001,10.587640000000022,-19.99999999999918,119.99999999999744,False,True,False,True
540,2021-06-24,19.78555,11.443300000000022,-19.99999999999918,119.99999999999744,False,True,False,True
793,2022-03-04,32.82284000000004,21.411680000000047,-19.99999999999918,119.99999999999744,False,True,False,True
794,2022-03-05,32.68185,22.511220000000037,-19.99999999999918,119.99999999999744,False,True,False,True
1200,2023-04-15,26.264730000000043,16.51415000000003,-19.99999999999918,119.99999999999744,False,True,False,True
1201,2023-04-16,26.272550000000024,17.482320000000016,-19.99999999999918,119.99999999999744,False,True,False,True
1202,2023-04-17,28.21224000000001,18.88357000000002,-19.99999999999918,119.99999999999744,False,True,False,True
