,month,max_extreme,min_extreme
1,1,30.813018280147226,1.5960670551362695
2,2,32.18412283672455,0.5235921804519883
3,3,26.75582976815958,-2.1693980770882355
4,4,22.50600689980065,-4.65609139637073
5,5,15.884120861555255,-7.341233338529431
6,6,12.464663863318814,-12.839657797244985
7,7,12.431418053007725,-15.046553086486783
8,8,14.721011272453303,-10.047997333331383
9,9,18.24831698367783,-7.1415814728877125
10,10,25.20193717906594,-4.109309881910289
11,11,28.82332751885665,-1.3458476046866972
12,12,31.550202996798127,0.16511958084485912
