,date,temp_max,temp_min,latitude,longitude,is_above_max_extreme,is_below_min_extreme,is_heat_wave,is_cold_wave
107,2020-04-17,-7.756139999999959,-20.277979999999985,-79.99999999999889,-130.00000000000875,True,False,True,False
108,2020-04-18,-6.8297999999999774,-25.24864999999997,-79.99999999999889,-130.00000000000875,True,False,True,False
471,2021-04-16,-42.77479999999997,-45.958519999999965,-79.99999999999889,-130.00000000000875,False,True,False,True
472,2021-04-17,-40.336689999999976,-42.781469999999985,-79.99999999999889,-130.00000000000875,False,True,False,True
696,2021-11-27,-7.689549999999997,-13.191299999999956,-79.99999999999889,-130.00000000000875,True,False,True,False
697,2021-11-28,-7.625949999999989,-11.84733,-79.99999999999889,-130.00000000000875,True,False,True,False
1357,2023-09-19,-7.720339999999965,-11.675599999999974,-79.99999999999889,-130.00000000000875,True,False,True,False
1358,2023-09-20,-7.386199999999974,-17.75846999999999,-79.99999999999889,-130.00000000000875,True,False,True,False
1835,2025-01-09,-3.7488799999999856,-12.241600000000004,-79.99999999999889,-130.00000000000875,True,False,True,False
1836,2025-01-10,-4.231899999999996,-7.173000000000002,-79.99999999999889,-130.00000000000875,True,False,True,False
