,date,temp_max,temp_min,latitude,longitude,is_above_max_extreme,is_below_min_extreme,is_heat_wave,is_cold_wave
714,2021-12-15,-23.76739999999998,-32.25016999999997,-79.99999999999889,70.00000000000028,True,False,True,False
715,2021-12-16,-22.18107999999998,-28.938159999999986,-79.99999999999889,70.00000000000028,True,False,True,False
806,2022-03-17,-34.218789999999984,-42.77465999999998,-79.99999999999889,70.00000000000028,True,False,True,False
807,2022-03-18,-28.55514999999997,-34.09609999999998,-79.99999999999889,70.00000000000028,True,False,True,False
808,2022-03-19,-31.606439999999964,-35.30729999999997,-79.99999999999889,70.00000000000028,True,False,True,False
809,2022-03-20,-29.578399999999988,-32.212789999999984,-79.99999999999889,70.00000000000028,True,False,True,False
810,2022-03-21,-32.36462999999998,-42.71086999999997,-79.99999999999889,70.00000000000028,True,False,True,False
1353,2023-09-15,-35.567649999999986,-38.14764999999997,-79.99999999999889,70.00000000000028,True,False,True,False
1354,2023-09-16,-35.314779999999985,-36.42886999999999,-79.99999999999889,70.00000000000028,True,False,True,False
1355,2023-09-17,-35.00291999999999,-38.809559999999976,-79.99999999999889,70.00000000000028,True,False,True,False
1678,2024-08-05,-33.52432999999996,-42.179899999999975,-79.99999999999889,70.00000000000028,True,False,True,False
1679,2024-08-06,-33.884709999999984,-47.629189999999966,-79.99999999999889,70.00000000000028,True,False,True,False
1845,2025-01-19,-23.552339999999987,-28.17886999999999,-79.99999999999889,70.00000000000028,True,False,True,False
1846,2025-01-20,-20.496279999999985,-26.906089999999978,-79.99999999999889,70.00000000000028,True,False,True,False
1847,2025-01-21,-21.090889999999973,-26.300359999999984,-79.99999999999889,70.00000000000028,True,False,True,False
1848,2025-01-22,-23.343589999999978,-28.000309999999985,-79.99999999999889,70.00000000000028,True,False,True,False
