,month,max_mean,max_std,max_extreme,min_mean,min_std,min_extreme
1,1,-18.298374677419332,2.8307597380470626,-11.221475332301676,-22.914964892473094,3.0046938948876973,-30.426699629692337
2,2,-23.64236588235292,4.2491935818062485,-13.019381927837298,-28.138314999999977,4.221074481467642,-38.69100120366908
3,3,-29.720248172042982,5.486650610584567,-16.003621645581564,-34.17338720430106,5.264190676283382,-47.333863895009515
4,4,-31.9191692222222,6.527638277662097,-15.600073528066957,-36.259611999999976,5.80918229530945,-50.7825677382736
5,5,-36.09354112903223,6.280508037310298,-20.392271035756487,-40.582771559139765,5.7057264368923395,-54.847087651370614
6,6,-37.46416099999998,6.49237448442738,-21.233224788931533,-41.53387449999998,5.63812388415089,-55.629184210377204
7,7,-38.047308678160896,6.615338753860654,-21.50896179350926,-42.99729160919538,6.130098725600884,-58.322538423197585
8,8,-39.39222999999998,7.431534914689344,-20.813392713276617,-43.51104793548385,6.237863022466857,-59.105705491650994
9,9,-36.21241879999998,5.847966553532502,-21.592502416168728,-40.68739279999998,5.436806085174033,-54.27940801293506
10,10,-31.62925083870966,5.903590760345791,-16.87027393784518,-36.755314451612875,5.703897381153981,-51.01505790449782
11,11,-22.673151066666644,5.315280494524001,-9.384949830356643,-27.339860399999974,5.611032972304394,-41.36744283076096
12,12,-18.124832774193525,2.8285854708896414,-11.053369096969421,-22.49218851612901,2.895063536086273,-29.729847356344692
