,month,max_extreme,min_extreme
1,1,13.080311268893286,-9.701519817076187
2,2,17.128398436414898,-10.439657024502882
3,3,20.11378765151906,-6.616145102022165
4,4,25.944577862260253,-5.268836784896807
5,5,26.698619705451335,1.021179036110265
6,6,32.32292854420652,6.900856468842134
7,7,33.00749098697566,8.95089171044662
8,8,35.13016411199987,8.840922177004444
9,9,31.705530196493854,3.368111389073288
10,10,23.3959679663014,-0.20623702151336065
11,11,17.05511912863942,-5.7981956103524315
12,12,13.337470914690627,-8.893141207320449
