,month,max_extreme,min_extreme
1,1,-9.59539765204823,-57.58682105617034
2,2,-9.60222988108988,-51.840867975492486
3,3,-2.015978793738686,-44.52341742177675
4,4,10.87816237733603,-31.172668282427168
5,5,19.6861460074263,-17.651729237886883
6,6,31.651914018292956,-4.7054731731233215
7,7,29.5240917130318,-0.12096747660737073
8,8,27.930134355530186,-2.098305694480163
9,9,17.096391188810514,-8.076085256956219
10,10,5.911147944771075,-24.519640135827274
11,11,-0.8565104468145748,-45.85668448183773
12,12,-9.899927943147691,-52.11377152208841
