,month,max_extreme,min_extreme
1,1,32.823067588988266,16.439236907084283
2,2,34.185775639816015,16.250326555121436
3,3,33.434100976688185,16.745027150615922
4,4,32.19492188680626,15.844463577347067
5,5,33.372655346061,13.389982989993618
6,6,33.030321817649615,11.789517867933501
7,7,33.53797910503024,11.750277015453541
8,8,35.78386308365728,14.12106914207289
9,9,35.95881616181774,16.04489989816834
10,10,35.515330685483256,16.858963739572445
11,11,33.77134976082751,16.511480371995308
12,12,32.30192156536222,16.575912917353293
