,month,max_mean,max_std,max_extreme,min_mean,min_std,min_extreme
1,1,34.18115645161293,3.7079531300256927,43.45103927667716,17.159115913978518,3.508810890330069,8.387088688153344
2,2,33.43066247058826,3.413286377284333,41.963878413799094,17.341740764705907,3.2244426074822226,9.28063424600035
3,3,30.881315806451635,3.811828677998604,40.410887501448144,15.594453440860239,3.558042476979173,6.699347248412305
4,4,26.38997355555558,4.50286243218808,37.64712963602578,12.293539888888912,3.3955005478815172,3.8047885191851183
5,5,23.017033279569915,4.9688534056675,35.439166793738664,8.99081500000002,3.3222920725355736,0.6850848186610872
6,6,18.347149333333352,4.225117122514994,28.90994213962084,6.097485777777802,2.994986728380695,-1.3899810431739352
7,7,17.62422298850577,4.103406765501896,27.88273990226051,4.156765344827612,2.7301902641240066,-2.6687103154824046
8,8,19.934701870967768,4.87691122279213,32.12697992794809,5.404355548387121,3.1218785159318023,-2.4003407414423847
9,9,23.830748866666692,5.46848715156182,37.50196674557124,7.151658533333358,3.466751082065435,-1.5152191718302293
10,10,28.721353225806478,5.409323074770933,42.244660912733806,11.704006967741956,3.618799827922858,2.6570073979348106
11,11,30.41374440000002,4.218729879779171,40.96056909944795,12.99921166666669,3.1962350677491282,5.00862399729387
12,12,31.55940064516131,4.080354254207683,41.76028628068052,14.485219612903247,3.034494206626185,6.898984096337784
