,date,temp_max,temp_min,latitude,longitude,is_above_max_extreme,is_below_min_extreme,is_heat_wave,is_cold_wave
405,2021-02-09,-6.497719999999958,-12.822180000000005,50.00000000000128,9.999999999999972,False,True,False,True
406,2021-02-10,-6.377839999999992,-14.022130000000004,50.00000000000128,9.999999999999972,False,True,False,True
407,2021-02-11,-2.921549999999968,-13.066839999999956,50.00000000000128,9.999999999999972,False,True,False,True
408,2021-02-12,-3.2704799999999636,-14.845399999999984,50.00000000000128,9.999999999999972,False,True,False,True
409,2021-02-13,-2.0868299999999635,-11.074299999999994,50.00000000000128,9.999999999999972,False,True,False,True
410,2021-02-14,-0.8230699999999729,-16.930119999999988,50.00000000000128,9.999999999999972,False,True,False,True
419,2021-02-23,17.184600000000046,-0.0425500000000056,50.00000000000128,9.999999999999972,True,False,True,False
420,2021-02-24,17.222680000000025,2.1919200000000387,50.00000000000128,9.999999999999972,True,False,True,False
823,2022-04-03,3.2560700000000224,-5.925119999999993,50.00000000000128,9.999999999999972,False,True,False,True
824,2022-04-04,4.789600000000007,-6.043129999999962,50.00000000000128,9.999999999999972,False,True,False,True
930,2022-07-19,33.5018,15.92837000000003,50.00000000000128,9.999999999999972,True,False,True,False
931,2022-07-20,34.16732000000002,18.29830000000004,50.00000000000128,9.999999999999972,True,False,True,False
1095,2022-12-31,15.68127000000004,11.563199999999997,50.00000000000128,9.999999999999972,True,False,True,False
1096,2023-01-01,14.183370000000023,9.939360000000022,50.00000000000128,9.999999999999972,True,False,True,False
1427,2023-11-28,0.7609000000000492,-6.63979999999998,50.00000000000128,9.999999999999972,False,True,False,True
1428,2023-11-29,1.481650000000002,-6.915229999999951,50.00000000000128,9.999999999999972,False,True,False,True
