,date,temp_max,temp_min,latitude,longitude,is_above_max_extreme,is_below_min_extreme,is_heat_wave,is_cold_wave
58,2020-02-28,-38.14735999999996,-41.85496999999998,-85.99999999999855,-179.90000000000595,False,True,False,True
59,2020-02-29,-40.52514999999997,-42.95448999999997,-85.99999999999855,-179.90000000000595,False,True,False,True
83,2020-03-24,-47.455149999999975,-49.29890999999998,-85.99999999999855,-179.90000000000595,False,True,False,True
84,2020-03-25,-49.097019999999986,-52.82582999999997,-85.99999999999855,-179.90000000000595,False,True,False,True
85,2020-03-26,-44.79002999999997,-49.075999999999965,-85.99999999999855,-179.90000000000595,False,True,False,True
182,2020-07-01,-26.186199999999985,-31.71154999999999,-85.99999999999855,-179.90000000000595,True,False,True,False
183,2020-07-02,-25.99437999999998,-33.155539999999974,-85.99999999999855,-179.90000000000595,True,False,True,False
327,2020-11-23,-20.03398999999999,-22.343159999999983,-85.99999999999855,-179.90000000000595,True,False,True,False
328,2020-11-24,-20.079579999999964,-23.102599999999967,-85.99999999999855,-179.90000000000595,True,False,True,False
493,2021-05-08,-44.64781999999997,-53.43081999999998,-85.99999999999855,-179.90000000000595,False,True,False,True
494,2021-05-09,-50.35597999999999,-53.871909999999986,-85.99999999999855,-179.90000000000595,False,True,False,True
1277,2023-07-01,-50.25709999999998,-55.687839999999966,-85.99999999999855,-179.90000000000595,False,True,False,True
1278,2023-07-02,-54.048419999999965,-56.313019999999966,-85.99999999999855,-179.90000000000595,False,True,False,True
1279,2023-07-03,-54.86665999999997,-56.204699999999974,-85.99999999999855,-179.90000000000595,False,True,False,True
1280,2023-07-04,-49.53939999999997,-56.12379999999999,-85.99999999999855,-179.90000000000595,False,True,False,True
1348,2023-09-10,-27.078829999999986,-30.586839999999967,-85.99999999999855,-179.90000000000595,True,False,True,False
1349,2023-09-11,-26.807849999999977,-29.72500999999997,-85.99999999999855,-179.90000000000595,True,False,True,False
1724,2024-09-20,-45.94964999999999,-53.691179999999974,-85.99999999999855,-179.90000000000595,False,True,False,True
1725,2024-09-21,-51.60391999999999,-54.99359999999999,-85.99999999999855,-179.90000000000595,False,True,False,True
1726,2024-09-22,-48.898379999999975,-55.70970999999997,-85.99999999999855,-179.90000000000595,False,True,False,True
